##	TAG	<div1>
##	TAG	<head>
1	TOK	Sharp	BOS	sharp\JA
4120	TOK	aggregate		aggregate\JA
4121	TOK	picture		picture\N5S
4122	TOK	of		of\P
4123	TOK	rapid		rapid\JA
4124	TOK	growth		growth\N5S
4125	TOK	and		and\CC
4126	TOK	further		further\JA
4127	TOK	advances		advance\N5P
4128	TOK	in		in\P
4129	TOK	the		the\AT---6
4130	TOK	integration		integration\N5S
4131	TOK	of		of\P
4132	TOK	developing		developing\JA
4133	TOK	countries		country\N5P
4134	TOK	with		with\P
4135	TOK	the		the\AT---6
4136	TOK	world		world\N5S
4137	TOK	economy		economy\N5S
4138	TOK	over		over\P
4139	TOK	the		the\AT---6
4140	TOK	next		next\JA
##	TAG	<num>
4141	TOK	ten		ten\X
##	TAG	</num>
4142	TOK	years		year\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4143	TOK	Some	BOS	some\AG---6
4144	TOK	countries		country\N5P
4145	TOK	will		will\VOFDR66
4146	TOK	prosper		prosper\VMI----
---	DLD	;		=\DELIM
4147	TOK	others		other\RIP3N-
---	DLD	,		=\DELIM
4148	TOK	including		including\P
4149	TOK	some		some\AG---6
4150	TOK	of		of\P
4151	TOK	the		the\AT---6
4152	TOK	poorest		poor\JS
---	DLD	,		=\DELIM
4153	TOK	are		be\V6FDR66
4154	TOK	likely		likely\JA
4155	TOK	to		to\P
4156	TOK	experience		experience\VMI----
4157	TOK	only		only\DGA7
4158	TOK	moderate		moderate\JA
4159	TOK	rates		rate\N5P
4160	TOK	of		of\P
4161	TOK	growth		growth\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4162	TOK	Industrial	BOS	industrial\JA
4163	TOK	country		country\N5S
4164	TOK	growth		growth\N5S
4165	TOK	will		will\VOFDR66
4166	TOK	be		be\VMI----
4167	TOK	modest		modest\JA
---	DLD	,		=\DELIM
4168	TOK	but		but\CC
4169	TOK	inflation		inflation\N5S
4170	TOK	and		and\CC
4171	TOK	interest		interest\N5S
4172	TOK	rates		rate\N5P
4173	TOK	will		will\VOFDR66
4174	TOK	remain		remain\VMI----
4175	TOK	moderate		moderate\JA
4176	TOK	and		and\CC
4177	TOK	world		world\N5S
4178	TOK	trade		trade\N5S
4179	TOK	will		will\VOFDR66
4180	TOK	grow		grow\VMI----
4181	TOK	rapidly		rapidly\DGA7
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4182	TOK	Wide	BOS	wide\JA
4183	TOK	disparities		disparity\N5P
4184	TOK	will		will\VOFDR66
4185	TOK	persist		persist\VMI----
4186	TOK	in		in\P
4187	TOK	growth		growth\N5S
4188	TOK	rates		rate\N5P
4189	TOK	across		across\P
4190	TOK	developing		developing\JA
4191	TOK	countries		country\N5P
---	DLD	,		=\DELIM
4192	TOK	and		and\CC
4193	TOK	these		this\AD---P
4194	TOK	disparities		disparity\N5P
4195	TOK	will		will\VOFDR66
4196	TOK	be		be\VMI----
4197	TOK	reflected		reflect\VMC----
4198	TOK	in		in\P
---	DLE	(		=\DELIM
4199	TOK	and		and\CC
---	DLD	,		=\DELIM
4200	TOK	to		to\P
4201	TOK	some		some\AG---6
4202	TOK	extent		extent\N5S
---	DLD	,		=\DELIM
4203	TOK	be		be\VMI----
4204	TOK	a		a\AI---S
4205	TOK	reflection		reflection\N5S
4206	TOK	of		of\P
---	DLD	)		=\DELIM
4207	TOK	the		the\AT---6
4208	TOK	pace		pace\N5S
4209	TOK	at		at\P
4210	TOK	which		which\RW63N-
4211	TOK	countries		country\N5P
4212	TOK	are		be\V6FDR66
4213	TOK	becoming		become\VMG----
4214	TOK	integrated		integrate\VMC----
4215	TOK	with		with\P
4216	TOK	the		the\AT---6
4217	TOK	global		global\JA
4218	TOK	economy		economy\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
4219	TOK	Regional	BOS	regional\JA
4220	TOK	summaries	EOS	summary\N5P
##	TAG	</head>
##	TAG	<head>
4222	TOK	East	BOS	east\N5S
##	TAG	<name>
4223	TOK	Asia	EOS	Asia\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
4225	TOK	Remarkable	BOS	remarkable\JA
4226	TOK	export		export\N5S
4227	TOK	performance		performance\N5S
4228	TOK	and		and\CC
4229	TOK	strong		strong\JA
4230	TOK	investment		investment\N5S
4231	TOK	continued		continue\VMC----
4232	TOK	to		to\P
4233	TOK	underpin		underpin\VMI----
##	TAG	<name>
4234	TOK	East Asia		East_Asia\N46
##	TAG	</name>
4235	PGR	's		genmark\GENMARK
4236	TOK	rapid		rapid\JA
4237	TOK	output		output\N5S
4238	TOK	growth		growth\N5S
4239	TOK	in		in\P
##	TAG	<num>
4240	TOK	1995		1995\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4241	TOK	For	BOS	for\P
4242	TOK	the		the\AT---6
4243	TOK	second		second\MOS
4244	TOK	year		year\N5S
4245	TOK	in		in\P
4246	TOK	a		a\AI---S
4247	TOK	row		row\N5S
4248	TOK	the		the\AT---6
4249	TOK	region		region\N5S
4250	PGR	's		genmark\GENMARK
##	TAG	<name>
4251	TOK	GDP		GDP\N46
##	TAG	</name>
4252	TOK	growth		growth\N5S
4253	TOK	exceeded		exceed\VMF6A66
##	TAG	<num>
4254	TOK	9		9\X
##	TAG	</num>
4255	TOK	percent		percent\N56
---	DLD	,		=\DELIM
4256	TOK	and		and\CC
4257	TOK	almost		almost\DGA7
4258	TOK	all		all\AG---6
4259	TOK	countries		country\N5P
4260	TOK	continued		continue\VMC----
4261	TOK	to		to\P
4262	TOK	outstrip		outstrip\VMI----
4263	TOK	their		their\APP3N6
4264	TOK	ten		ten\MCP
---	DLI	-		=\DELIM
4265	TOK	year		year\N5S
4266	TOK	trend		trend\N5S
4267	TOK	growth		growth\N5S
4268	TOK	rates		rate\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4269	TOK	Current	BOS	current\JA
4270	TOK	estimates		estimate\N5P
4271	TOK	suggest		suggest\VMF6R66
4272	TOK	that		that\CS
4273	TOK	the		the\AT---6
4274	TOK	region		region\N5S
4275	PGR	's		genmark\GENMARK
4276	TOK	export		export\N5S
4277	TOK	volumes		volume\N5P
4278	TOK	surged		surge\VMF6A66
##	TAG	<num>
4279	TOK	21		21\X
##	TAG	</num>
4280	TOK	percent		percent\N56
4281	TOK	over		over\P
##	TAG	<num>
4282	TOK	1994		1994\X
##	TAG	</num>
4283	TOK	while		while\N5S
4284	TOK	imports		import\N5P
4285	TOK	rose		rise\VMF6A66
##	TAG	<num>
4286	TOK	18		18\X
##	TAG	</num>
4287	TOK	percent		percent\N56
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4288	TOK	This	BOS	this\AD---S
4289	TOK	growth		growth\N5S
4290	TOK	exerted		exert\VMF6A66
4291	TOK	a		a\AI---S
4292	TOK	significant		significant\JA
4293	TOK	pull		pull\N5S
4294	TOK	on		on\P
4295	TOK	the		the\AT---6
4296	TOK	economies		economy\N5P
4297	TOK	of		of\P
4298	TOK	trading		trading\N5S
4299	TOK	partners		partner\N5P
4300	TOK	both		both\RIP3N-
4301	TOK	within		within\P
4302	TOK	and		and\CC
4303	TOK	outside		outside\P
4304	TOK	the		the\AT---6
4305	TOK	region		region\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4306	TOK	Rapid	BOS	rapid\JA
4307	TOK	growth		growth\N5S
4308	TOK	of		of\P
4309	TOK	world		world\N5S
4310	TOK	import		import\N5S
4311	TOK	demand		demand\N5S
4312	TOK	and		and\CC
4313	TOK	the		the\AT---6
4314	TOK	competitive		competitive\JA
4315	TOK	boost		boost\N5S
4316	TOK	provided		provide\VMC----
4317	TOK	by		by\P
4318	TOK	the		the\AT---6
4319	TOK	yen		yen\N56
4320	PGR	's		genmark\GENMARK
4321	TOK	appreciation		appreciation\N5S
4322	TOK	in		in\P
4323	TOK	the		the\AT---6
4324	TOK	first		first\MOS
4325	TOK	part		part\N5S
4326	TOK	of		of\P
##	TAG	<num>
4327	TOK	1995		1995\X
##	TAG	</num>
4328	TOK	contributed		contribute\VMC----
4329	TOK	to		to\P
4330	TOK	the		the\AT---6
4331	TOK	region		region\N5S
4332	PGR	's		genmark\GENMARK
4333	TOK	export		export\N5S
4334	TOK	success		success\N5S
4335	TOK	and		and\CC
4336	TOK	helped		help\VMF6A66
4337	TOK	indirectly		indirectly\DGA7
4338	TOK	stimulate		stimulate\VMF6R66
4339	TOK	investment		investment\N5S
4340	TOK	in		in\P
4341	TOK	export		export\N5S
4342	TOK	and		and\CC
4343	TOK	domestic		domestic\JA
4344	TOK	sectors		sector\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4345	TOK	The	BOS	the\AT---6
4346	TOK	region		region\N5S
4347	PGR	's		genmark\GENMARK
4348	TOK	countries		country\N5P
4349	TOK	continued		continue\VMC----
4350	TOK	to		to\P
4351	TOK	outpace		outpace\VMI----
4352	TOK	the		the\AT---6
4353	TOK	world		world\N5S
4354	TOK	in		in\P
4355	TOK	their		their\APP3N6
4356	TOK	speed		speed\N5S
4357	TOK	of		of\P
4358	TOK	integration		integration\N5S
4359	TOK	over		over\P
4360	TOK	the		the\AT---6
4361	TOK	past		past\JA
##	TAG	<num>
4362	TOK	ten		ten\X
##	TAG	</num>
4363	TOK	years		year\N5P
---	DLD	:	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
##	TAG	<name>
4364	TOK	Trade/GDP	BOS	Trade/GDP\N46
##	TAG	</name>
4365	TOK	ratios		ratio\N5P
4366	TOK	continued		continue\VMC----
4367	TOK	to		to\P
4368	TOK	grow		grow\VMI----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4369	TOK	Tariffs	BOS	tariff\N5P
4370	TOK	dropped		drop\VMF6A66
4371	TOK	below		below\P
##	TAG	<num>
4372	TOK	20		20\X
##	TAG	</num>
4373	TOK	percent		percent\N56
4374	TOK	for		for\P
4375	TOK	the		the\AT---6
4376	TOK	first		first\MOS
4377	TOK	time		time\N5S
---	DLE	(		=\DELIM
4378	TOK	except		except\CS
4379	TOK	in		in\P
##	TAG	<name>
4380	TOK	China		China\N46
##	TAG	</name>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4382	TOK	Foreign	BOS	foreign\JA
4383	TOK	direct		direct\JA
4384	TOK	investment		investment\N5S
4385	TOK	rates		rate\N5P
4386	TOK	are		be\V6FDR66
4387	TOK	second		second\MOS
4388	TOK	only		only\DGA7
4389	TOK	to		to\P
4390	TOK	those		that\RDP3N-
4391	TOK	in		in\P
4392	TOK	high		high\JA
---	DLI	-		=\DELIM
4393	TOK	income		income\N5S
4394	TOK	countries		country\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
##	TAG	<num>
4395	TOK	Five	BOS	Five\X
##	TAG	</num>
4396	TOK	of		of\P
##	TAG	<num>
4397	TOK	10		10\X
##	TAG	</num>
4398	TOK	countries		country\N5P
4399	TOK	earned		earn\VMF6A66
4400	TOK	investment		investment\N5S
4401	TOK	grade		grade\N5S
4402	TOK	credit		credit\N5S
4403	TOK	ratings		rating\N5P
---	DLD	,		=\DELIM
4404	TOK	with		with\P
##	TAG	<name>
4405	TOK	Korea		Korea\N46
##	TAG	</name>
4406	TOK	and		and\CC
##	TAG	<name>
4407	TOK	Malaysia		Malaysia\N46
##	TAG	</name>
4408	TOK	at		at\P
4409	TOK	the		the\AT---6
4410	TOK	top		top\N5S
4411	TOK	of		of\P
4412	TOK	developing		developing\JA
4413	TOK	countries		country\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4414	TOK	The	BOS	the\AT---6
4415	TOK	share		share\N5S
4416	TOK	of		of\P
4417	TOK	manufacturing		manufacturing\N5S
4418	TOK	in		in\P
4419	TOK	exports		export\N5P
4420	TOK	rose		rise\VMF6A66
4421	TOK	by		by\P
##	TAG	<num>
4422	TOK	15		15\X
##	TAG	</num>
4423	TOK	percentage		percentage\N5S
4424	TOK	points		point\VMFDRS3
---	DLD	,		=\DELIM
4425	TOK	from		from\P
##	TAG	<num>
4426	TOK	35		35\X
##	TAG	</num>
4427	TOK	percent		percent\N56
4428	TOK	to		to\P
##	TAG	<num>
4429	TOK	50		50\X
##	TAG	</num>
4430	TOK	percent		percent\N56
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4431	TOK	Growth	BOS	growth\N5S
4432	TOK	is		be\V6FDRS3
4433	TOK	forecast		forecast\VMC----
4434	TOK	to		to\P
4435	TOK	slow		slow\VMI----
4436	TOK	slightly		slightly\DGA7
4437	TOK	over		over\P
4438	TOK	the		the\AT---6
4439	TOK	next		next\JA
##	TAG	<num>
4440	TOK	ten		ten\X
##	TAG	</num>
4441	TOK	years		year\N5P
---	DLD	,		=\DELIM
4442	TOK	though		though\DGA7
4443	TOK	only		only\DGA7
##	TAG	<loc pos="P">
4444	TOK	in line with		in_line_with\P
##	TAG	</loc>
4445	TOK	slowing		slow\VMG----
4446	TOK	population		population\N5S
4447	TOK	growth		growth\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<foreign lang="LA" pos="JA">
4448	TOK	Per capita	BOS	Per_capita\JA
##	TAG	</foreign>
4449	TOK	incomes		income\N5P
4450	TOK	are		be\V6FDR66
4451	TOK	expected		expect\VMC----
4452	TOK	to		to\P
4453	TOK	increase		increase\VMI----
4454	TOK	by		by\P
4455	TOK	an		an\AI---S
4456	TOK	annual		annual\JA
4457	TOK	average		average\N5S
4458	TOK	of		of\P
##	TAG	<num>
4459	TOK	6.9		6.9\X
##	TAG	</num>
4460	TOK	percent		percent\N56
---	DLD	,		=\DELIM
4461	TOK	the		the\AT---6
4462	TOK	same		same\JA
4463	TOK	as		as\DGA7
4464	TOK	in		in\P
##	TAG	<num>
4465	TOK	1986		1986\X
##	TAG	</num>
---	DLE	-		=\DELIM
##	TAG	<num>
4466	TOK	95		95\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4467	TOK	The	BOS	the\AT---6
4468	TOK	income		income\N5S
4469	TOK	advance		advance\N5S
4470	TOK	will		will\VOFDR66
4471	TOK	be		be\VMI----
4472	TOK	accompanied		accompany\VMC----
4473	TOK	by		by\P
4474	TOK	further		further\JA
4475	TOK	strong		strong\JA
4476	TOK	progress		progress\N5S
4477	TOK	in		in\P
4478	TOK	countries		country\N5P
---	DLD	'		=\DELIM
4479	TOK	integration		integration\N5S
4480	TOK	with		with\P
4481	TOK	global		global\JA
4482	TOK	and		and\CC
4483	TOK	regional		regional\JA
4484	TOK	economies		economy\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4485	TOK	Various	BOS	various\JA
4486	TOK	regional		regional\JA
4487	TOK	and		and\CC
4488	TOK	unilateral		unilateral\JA
4489	TOK	trade		trade\N5S
4490	TOK	liberalization		liberalization\N5S
4491	TOK	measures		measure\N5P
---	DLE	(		=\DELIM
4492	TOK	such		such\JA
4493	TOK	as		as\P
##	TAG	<name>
4494	TOK	China		China\N46
##	TAG	</name>
4495	PGR	's		genmark\GENMARK
4496	TOK	recent		recent\JA
4497	TOK	announcement		announcement\N5S
4498	TOK	of		of\P
4499	TOK	planned		plan\VMC----
4500	TOK	tariff		tariff\N5S
4501	TOK	reductions		reduction\N5P
---	DLD	)		=\DELIM
4502	TOK	and		and\CC
4503	TOK	growing		growing\JA
4504	TOK	investment		investment\N5S
4505	TOK	links		link\N5P
4506	TOK	within		within\P
4507	TOK	the		the\AT---6
4508	TOK	region		region\N5S
4509	TOK	are		be\V6FDR66
4510	TOK	expected		expect\VMC----
4511	TOK	to		to\P
4512	TOK	continue		continue\VMI----
4513	TOK	to		to\P
4514	TOK	fuel		fuel\VMI----
4515	TOK	intraregional		intraregional\JA
4516	TOK	trade		trade\N5S
---	DLD	,		=\DELIM
4517	TOK	which		which\RW63N-
4518	TOK	has		have\V6FDRS3
4519	TOK	advanced		advance\VMC----
4520	TOK	at		at\P
4521	TOK	rates		rate\N5P
4522	TOK	faster		fast\JC
4523	TOK	than		than\CS
##	TAG	<num>
4524	TOK	20		20\X
##	TAG	</num>
4525	TOK	percent		percent\N56
4526	TOK	a		a\AI---S
4527	TOK	year		year\N5S
4528	TOK	in		in\P
4529	TOK	current		current\JA
##	TAG	<abbr>
4530	TOK	U.S.		U.S.\N5S
##	TAG	</abbr>
4531	TOK	dollar		dollar\N5S
4532	TOK	terms		term\N5P
4533	TOK	in		in\P
4534	TOK	the		the\AT---6
##	TAG	<na type="code">
4535	TOK	1990s		noanat\W
##	TAG	</na>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
4536	TOK	South	BOS	south\N5S
##	TAG	<name>
4537	TOK	Asia	EOS	Asia\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
4539	TOK	With	BOS	with\P
4540	TOK	continuing		continuing\JA
4541	TOK	reforms		reform\N5P
---	DLD	,		=\DELIM
4542	TOK	countries		country\N5P
4543	TOK	in		in\P
##	TAG	<name>
4544	TOK	South Asia		South_Asia\N46
##	TAG	</name>
4545	TOK	posted		post\VMF6A66
4546	TOK	respectable		respectable\JA
4547	TOK	growth		growth\N5S
4548	TOK	in		in\P
##	TAG	<num>
4549	TOK	1995		1995\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<name>
4550	TOK	India	BOS	India\N46
##	TAG	</name>
---	DLE	,		=\DELIM
4551	TOK	which		which\RW63N-
4552	TOK	accounts		account\VMFDRS3
4553	TOK	for		for\P
##	TAG	<num>
4554	TOK	80		80\X
##	TAG	</num>
4555	TOK	percent		percent\N56
4556	TOK	of		of\P
4557	TOK	the		the\AT---6
4558	TOK	region		region\N5S
4559	PGR	's		genmark\GENMARK
##	TAG	<name>
4560	TOK	GDP		GDP\N46
##	TAG	</name>
---	DLE	,		=\DELIM
4561	TOK	continued		continue\VMC----
4562	TOK	to		to\P
4563	TOK	draw		draw\VMI----
4564	TOK	substantial		substantial\JA
4565	TOK	benefits		benefit\N5P
4566	TOK	from		from\P
4567	TOK	the		the\AT---6
4568	TOK	trade		trade\N5S
4569	TOK	and		and\CC
4570	TOK	investment		investment\N5S
4571	TOK	liberalization		liberalization\N5S
4572	TOK	undertaken		undertake\VMC----
4573	TOK	after		after\P
##	TAG	<num>
4574	TOK	1991		1991\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4575	TOK	Exports	BOS	export\N5P
4576	TOK	in		in\P
4577	TOK	dollar		dollar\N5S
4578	TOK	terms		term\N5P
4579	TOK	grew		grow\VMF6A66
4580	TOK	around		around\P
##	TAG	<num>
4581	TOK	20		20\X
##	TAG	</num>
4582	TOK	percent		percent\N56
---	DLD	,		=\DELIM
4583	TOK	while		while\CS
4584	TOK	manufacturing		manufacturing\N5S
4585	TOK	output		output\N5S
4586	TOK	growth		growth\N5S
4587	TOK	averaged		average\VMF6A66
4588	TOK	more		more\DDC7
4589	TOK	than		than\CS
##	TAG	<num>
4590	TOK	10		10\X
##	TAG	</num>
4591	TOK	percent		percent\N56
4592	TOK	in		in\P
4593	TOK	the		the\AT---6
4594	TOK	past		past\JA
##	TAG	<num>
4595	TOK	two		two\X
##	TAG	</num>
4596	TOK	years		year\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4597	TOK	Inflation	BOS	inflation\N5S
4598	TOK	edged		edge\VMF6A66
4599	TOK	higher		high\JC
4600	TOK	throughout		throughout\P
4601	TOK	the		the\AT---6
4602	TOK	region		region\N5S
4603	TOK	except		except\CS
4604	TOK	in		in\P
##	TAG	<name>
4605	TOK	India		India\N46
##	TAG	</name>
---	DLE	,		=\DELIM
4606	TOK	largely		largely\DGA7
4607	TOK	a		a\AI---S
4608	TOK	reflection		reflection\N5S
4609	TOK	of		of\P
4610	TOK	missed		miss\VMC----
4611	TOK	fiscal		fiscal\JA
4612	TOK	targets		target\N5P
4613	TOK	and		and\CC
4614	TOK	still		still\DGA7
---	DLI	-		=\DELIM
4615	TOK	high		high\JA
4616	TOK	structural		structural\JA
4617	TOK	deficits		deficit\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4618	TOK	Trade	BOS	trade\N5S
4619	TOK	growth		growth\N5S
4620	TOK	matches		match\VMFDRS3
4621	TOK	the		the\AT---6
4622	TOK	recent		recent\JA
4623	TOK	improved		improve\VMC----
4624	TOK	output		output\N5S
4625	TOK	performance		performance\N5S
---	DLD	:	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4626	TOK	Tariffs	BOS	tariff\N5P
4627	TOK	remain		remain\VMF6R66
4628	TOK	highest		high\JS
4629	TOK	at		at\P
##	TAG	<num>
4630	TOK	45		45\X
##	TAG	</num>
4631	TOK	percent		percent\N56
---	DLD	,		=\DELIM
4632	TOK	even		even\DGA7
4633	TOK	after		after\P
4634	TOK	falling		fall\VMG----
##	TAG	<num>
4635	TOK	15		15\X
##	TAG	</num>
4636	TOK	points		point\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4637	TOK	Low	BOS	low\JA
4638	TOK	rates		rate\N5P
4639	TOK	of		of\P
4640	TOK	foreign		foreign\JA
4641	TOK	direct		direct\JA
4642	TOK	investment		investment\N5S
4643	TOK	were		be\V6F-A66
4644	TOK	boosted		boost\VMC----
4645	TOK	by		by\P
##	TAG	<loc pos="JA">
4646	TOK	Indian		indian\JA
##	TAG	</loc>
4647	TOK	reforms		reform\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4648	TOK	Only	BOS	only\JA
##	TAG	<name>
4649	TOK	India		India\N46
##	TAG	</name>
4650	TOK	enjoys		enjoy\VMFDRS3
4651	TOK	an		an\AI---S
4652	TOK	investment		investment\N5S
4653	TOK	grade		grade\N5S
4654	TOK	rating		rate\VMG----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4655	TOK	Manufactures	BOS	manufacture\N5P
4656	TOK	as		as\P
4657	TOK	share		share\N5S
4658	TOK	of		of\P
4659	TOK	exports		export\N5P
4660	TOK	rose		rise\VMF6A66
##	TAG	<num>
4661	TOK	20		20\X
##	TAG	</num>
4662	TOK	percentage		percentage\N5S
4663	TOK	points		point\VMFDRS3
---	DLD	,		=\DELIM
4664	TOK	from		from\P
4665	TOK	about		about\DGA7
##	TAG	<num>
4666	TOK	45		45\X
##	TAG	</num>
4667	TOK	percent		percent\N56
4668	TOK	to		to\P
##	TAG	<num>
4669	TOK	65		65\X
##	TAG	</num>
4670	TOK	percent		percent\N56
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4671	TOK	Growth	BOS	growth\N5S
4672	TOK	should		shall\VOFDA66
4673	TOK	average		average\VMI----
##	TAG	<num>
4674	TOK	5.4		5.4\X
##	TAG	</num>
4675	TOK	percent		percent\N56
4676	TOK	a		a\AI---S
4677	TOK	year		year\N5S
4678	TOK	in		in\P
4679	TOK	the		the\AT---6
4680	TOK	next		next\JA
4681	TOK	decade		decade\N5S
---	DLD	,		=\DELIM
4682	TOK	reaching		reach\VMG----
4683	TOK	close		close\DGA7
4684	TOK	to		to\P
##	TAG	<num>
4685	TOK	6		6\X
##	TAG	</num>
4686	TOK	percent		percent\N56
4687	TOK	in		in\P
4688	TOK	the		the\AT---6
4689	TOK	later		late\JC
4690	TOK	years		year\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4691	TOK	The	BOS	the\AT---6
4692	TOK	implied		imply\VMC----
##	TAG	<foreign lang="LA" pos="JA">
4693	TOK	per capita		per_capita\JA
##	TAG	</foreign>
##	TAG	<name>
4694	TOK	GDP		GDP\N46
##	TAG	</name>
4695	TOK	growth		growth\N5S
4696	TOK	of		of\P
##	TAG	<num>
4697	TOK	3.7		3.7\X
##	TAG	</num>
4698	TOK	percent		percent\N56
4699	TOK	would		will\VOFDA66
4700	TOK	represent		represent\VMI----
4701	TOK	a		a\AI---S
4702	TOK	substantial		substantial\JA
4703	TOK	improvement		improvement\N5S
---	DLE	-		=\DELIM
---	DLE	-		=\DELIM
---	DLE	-		=\DELIM
4704	TOK	over		over\P
4705	TOK	the		the\AT---6
4706	TOK	past		past\JA
##	TAG	<num>
4707	TOK	ten		ten\X
##	TAG	</num>
4708	TOK	years		year\N5P
4709	TOK	and		and\CC
4710	TOK	for		for\P
4711	TOK	poverty		poverty\N5S
4712	TOK	reduction		reduction\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4713	TOK	This	BOS	this\AD---S
4714	TOK	outlook		outlook\N5S
4715	TOK	assumes		assume\VMFDRS3
4716	TOK	that		that\CS
4717	TOK	recent		recent\JA
4718	TOK	slippages		slippage\N5P
4719	TOK	in		in\P
4720	TOK	meeting		meet\VMG----
4721	TOK	fiscal		fiscal\JA
4722	TOK	deficit		deficit\N5S
4723	TOK	targets		target\N5P
4724	TOK	will		will\VOFDR66
4725	TOK	be		be\VMI----
4726	TOK	corrected		correct\VMC----
---	DLD	,		=\DELIM
4727	TOK	something		something\RIS3N-
4728	TOK	that		that\RW63N6
4729	TOK	would		will\VOFDA66
4730	TOK	raise		raise\VMI----
4731	TOK	overall		overall\JA
4732	TOK	savings		saving\N5P
4733	TOK	and		and\CC
4734	TOK	investment		investment\N5S
4735	TOK	rates		rate\N5P
4736	TOK	by		by\P
##	TAG	<na type="function">
4737	TOK	4 - 5		noanat\W
##	TAG	</na>
4738	TOK	percentage		percentage\N5S
4739	TOK	points		point\N5P
4740	TOK	for		for\P
4741	TOK	the		the\AT---6
4742	TOK	region		region\N5S
4743	TOK	as		as\P
4744	TOK	a		a\AI---S
4745	TOK	whole		whole\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
4746	TOK	Latin	BOS	latin\JA
##	TAG	<name>
4747	TOK	America		America\N46
##	TAG	</name>
4748	TOK	and		and\CC
4749	TOK	the		the\AT---6
##	TAG	<loc pos="JA">
4750	TOK	Caribbean	EOS	caribbean\JA
##	TAG	</loc>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
##	TAG	<name>
4752	TOK	Mexico	BOS	Mexico\N46
##	TAG	</name>
4753	PGR	's		genmark\GENMARK
4754	TOK	balance		balance\N5S
4755	TOK	of		of\P
4756	TOK	payments		payment\N5P
4757	TOK	crisis		crisis\N5S
4758	TOK	in		in\P
##	TAG	<date pos="T" ISO8601="1994-12-">
4759	TOK	December 1994		December_1994\T
##	TAG	</date>
