##	TAG	<div1>
##	TAG	<head>
1	TOK	Autosomal	BOS	autosomal\JA
7899	TOK	rates		rate\N5P
7900	TOK	are		be\V6FDR66
7901	TOK	minimized		minimize\VMC----
---	DLE	(		=\DELIM
##	TAG	<abbr>
7902	TOK	i.e.		i.e.\N5P
##	TAG	</abbr>
---	DLE	,		=\DELIM
7903	TOK	the		the\AT---6
7904	TOK	cutoff		cutoff\JA
7905	TOK	level		level\N5S
7906	TOK	is		be\V6FDRS3
7907	TOK	increased		increase\VMF6A66
---	DLD	,		=\DELIM
7908	TOK	producing		produce\VMG----
7909	TOK	high		high\JA
7910	TOK	specificity		specificity\N5S
7911	TOK	at		at\P
7912	TOK	the		the\AT---6
7913	TOK	expense		expense\N5S
7914	TOK	of		of\P
7915	TOK	sensitivity		sensitivity\N5S
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
7916	TOK	The	BOS	the\AT---6
7917	TOK	basic		basic\JA
7918	TOK	elements		element\N5P
7919	TOK	of		of\P
7920	TOK	validity		validity\N5S
7921	TOK	include		include\VMF6R66
7922	TOK	the		the\AT---6
##	TAG	<name>
7923	TOK	Test		Test\N46
##	TAG	</name>
7924	PGR	's		genmark\GENMARK
7925	TOK	sensitivity		sensitivity\N5S
---	DLE	(		=\DELIM
7926	TOK	proportion		proportion\N5S
7927	TOK	of		of\P
7928	TOK	true		true\JA
7929	TOK	positives		positive\N5P
7930	TOK	detected		detect\VMF6A66
---	DLD	)		=\DELIM
7931	TOK	and		and\CC
7932	TOK	specificity		specificity\N5S
---	DLE	(		=\DELIM
7933	TOK	proportion		proportion\N5S
7934	TOK	of		of\P
7935	TOK	true		true\JA
7936	TOK	negatives		negative\N5P
7937	TOK	detected		detect\VMF6A66
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
7938	TOK	When	BOS	when\CS
7939	TOK	sensitivity		sensitivity\N5S
7940	TOK	is		be\V6FDRS3
7941	TOK	increased		increase\VMF6A66
---	DLD	,		=\DELIM
7942	TOK	specificity		specificity\N5S
7943	TOK	decreases		decrease\VMFDRS3
---	DLD	,		=\DELIM
7944	TOK	and		and\CC
7945	TOK	vice		vice\P
---	DLI	-		=\DELIM
7946	TOK	versa		versa\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
7947	TOK	A	BOS	a\AI---S
7948	TOK	primary		primary\JA
7949	TOK	concern		concern\N5S
7950	TOK	in		in\P
7951	TOK	the		the\AT---6
7952	TOK	clinical		clinical\JA
7953	TOK	setting		setting\N5S
7954	TOK	is		be\V6FDRS3
7955	TOK	the		the\AT---6
7956	TOK	accuracy		accuracy\N5S
7957	TOK	of		of\P
7958	TOK	a		a\AI---S
7959	TOK	positive		positive\JA
7960	TOK	screening		screening\N5S
7961	TOK	test		test\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
7962	TOK	One	BOS	one\RIS3N-
7963	TOK	needs		need\VMFDRS3
7964	TOK	to		to\P
7965	TOK	know		know\VMI----
7966	TOK	the		the\AT---6
7967	TOK	proportion		proportion\N5S
7968	TOK	of		of\P
7969	TOK	persons		person\N5P
7970	TOK	with		with\P
7971	TOK	a		a\AI---S
7972	TOK	positive		positive\JA
7973	TOK	test		test\N5S
7974	TOK	who		who\RW63N-
7975	TOK	truly		truly\DGA7
7976	TOK	have		have\V6F6R66
7977	TOK	the		the\AT---6
7978	TOK	disease		disease\N5S
7979	TOK	in		in\P
7980	TOK	question		question\N5S
---	DLE	[		=\DELIM
##	TAG	<abbr>
7981	TOK	i.e.		i.e.\N5P
##	TAG	</abbr>
---	DLE	,		=\DELIM
##	TAG	<na type="function">
7982	TOK	a/(a + b)		noanat\W
##	TAG	</na>
7983	TOK	in		in\P
##	TAG	<name>
7984	TOK	Table		Table\N46
##	TAG	</name>
##	TAG	<na type="function">
7985	TOK	11 -1		noanat\W
##	TAG	</na>
---	DLD	]		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
7986	TOK	This	BOS	this\AD---S
7987	TOK	quantity		quantity\N5S
7988	TOK	is		be\V6FDRS3
7989	TOK	defined		define\VMC----
7990	TOK	as		as\P
7991	TOK	the		the\AT---6
7992	TOK	positive		positive\JA
7993	TOK	predictive		predictive\JA
7994	TOK	value		value\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
7996	TOK	The	BOS	the\AT---6
7997	TOK	concepts		concept\N5P
7998	TOK	of		of\P
7999	TOK	sensitivity		sensitivity\N5S
---	DLD	,		=\DELIM
8000	TOK	specificity		specificity\N5S
---	DLD	,		=\DELIM
8001	TOK	and		and\CC
8002	TOK	positive		positive\JA
8003	TOK	predictive		predictive\JA
8004	TOK	value		value\N5S
8005	TOK	can		can\VOFDR66
8006	TOK	be		be\VMI----
8007	TOK	illustrated		illustrate\VMC----
8008	TOK	by		by\P
8009	TOK	an		an\AI---S
8010	TOK	example		example\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8011	TOK	Congenital	BOS	congenital\JA
8012	TOK	adrenal		adrenal\JA
8013	TOK	hyperplasia		hyperplasia\N5S
---	DLE	(		=\DELIM
##	TAG	<name pos="N46" expansion="congenital adrenal hyperplasia">
8014	TOK	CAH		CAH\N46
##	TAG	</name>
---	DLE	)		=\DELIM
8015	TOK	due		due\JA
8016	TOK	to		to\P
8017	TOK	a		a\AI---S
8018	TOK	deficiency		deficiency\N5S
8019	TOK	of		of\P
##	TAG	<num>
8020	TOK	21		21\X
##	TAG	</num>
8021	TOK	hydroxylase		hydroxylase\N5S
8022	TOK	is		be\V6FDRS3
8023	TOK	an		an\AI---S
8024	TOK	inborn		inborn\JA
8025	TOK	error		error\N5S
8026	TOK	of		of\P
8027	TOK	steroid		steroid\N5S
8028	TOK	biosynthesis		biosynthesis\N5S
8029	TOK	that		that\RW63N6
8030	TOK	may		may\VOFDR66
8031	TOK	produce		produce\VMI----
8032	TOK	ambignous		ambignous\JA
8033	TOK	genitalia		genitalia\N5P
8034	TOK	in		in\P
8035	TOK	females		female\N5P
8036	TOK	and		and\CC
8037	TOK	adrenal		adrenal\JA
8038	TOK	crises		crisis\N5P
8039	TOK	in		in\P
8040	TOK	males		male\N5P
8041	TOK	and		and\CC
8042	TOK	females		female\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8043	TOK	The	BOS	the\AT---6
8044	TOK	screening		screening\N5S
8045	TOK	test		test\N5S
---	DLD	,		=\DELIM
8046	TOK	a		a\AI---S
##	TAG	<num>
8047	TOK	17		17\X
##	TAG	</num>
---	DLE	-		=\DELIM
8048	TOK	hydroxyprogesterone		hydroxyprogesterone\N5S
8049	TOK	assay		assay\VMF6R66
---	DLD	,		=\DELIM
8050	TOK	has		have\V6FDRS3
8051	TOK	a		a\AI---S
8052	TOK	sensitivity		sensitivity\N5S
8053	TOK	of		of\P
8054	TOK	about		about\DGA7
##	TAG	<num>
8055	TOK	95		95\X
##	TAG	</num>
---	DLD	%		=\DELIM
8056	TOK	and		and\CC
8057	TOK	a		a\AI---S
8058	TOK	specificity		specificity\N5S
8059	TOK	of		of\P
##	TAG	<num>
8060	TOK	99		99\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLE	(		=\DELIM
##	TAG	<name>
8061	TOK	Table		Table\N46
##	TAG	</name>
##	TAG	<na type="function">
8062	TOK	11-2		noanat\W
##	TAG	</na>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8063	TOK	The	BOS	the\AT---6
8064	TOK	prevalence		prevalence\N5S
8065	TOK	of		of\P
##	TAG	<name pos="N46" expansion="congenital adrenal hyperplasia">
8066	TOK	CAH		CAH\N46
##	TAG	</name>
8067	TOK	is		be\V6FDRS3
8068	TOK	about		about\DGA7
##	TAG	<num>
8069	TOK	1		1\X
##	TAG	</num>
8070	TOK	in		in\P
##	TAG	<num>
8071	TOK	10,000		10,000\X
##	TAG	</num>
8072	TOK	in		in\P
8073	TOK	most		most\AG---6
8074	TOK	white		white\JA
8075	TOK	populations		population\N5P
8076	TOK	but		but\CC
8077	TOK	rises		rise\VMFDRS3
8078	TOK	to		to\P
8079	TOK	about		about\DGA7
##	TAG	<num>
8080	TOK	1		1\X
##	TAG	</num>
8081	TOK	in		in\P
##	TAG	<num>
8082	TOK	400		400\X
##	TAG	</num>
8083	TOK	in		in\P
8084	TOK	the		the\AT---6
##	TAG	<name>
8085	TOK	Yupik Eskimo		Yupik_Eskimo\N46
##	TAG	</name>
8086	TOK	population		population\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
8087	TOK	Let	BOS	let\VMF6A66
8088	TOK	us		us\RPP1NA
8089	TOK	assume		assume\VMI----
8090	TOK	that		that\CS
8091	TOK	a		a\AI---S
8092	TOK	screening		screening\N5S
8093	TOK	program		program\N5S
8094	TOK	for		for\P
##	TAG	<name pos="N46" expansion="congenital adrenal hyperplasia">
8095	TOK	CAH		CAH\N46
##	TAG	</name>
8096	TOK	has		have\V6FDRS3
8097	TOK	been		be\VMC----
8098	TOK	developed		develop\VMC----
8099	TOK	in		in\P
8100	TOK	both		both\RIP3N-
8101	TOK	of		of\P
8102	TOK	these		this\AD---P
8103	TOK	populations		population\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8104	TOK	In	BOS	in\P
8105	TOK	a		a\AI---S
8106	TOK	population		population\N5S
8107	TOK	of		of\P
##	TAG	<num>
8108	TOK	500,000		500,000\X
##	TAG	</num>
8109	TOK	whites		white\N5P
---	DLD	,		=\DELIM
8110	TOK	the		the\AT---6
8111	TOK	false		false\JA
---	DLI	-		=\DELIM
8112	TOK	positive		positive\JA
8113	TOK	rate		rate\N5S
---	DLE	(		=\DELIM
##	TAG	<num>
8114	TOK	1		1\X
##	TAG	</num>
---	DLE	-		=\DELIM
8115	TOK	specificity		specificity\N5S
---	DLD	)		=\DELIM
8116	TOK	is		be\V6FDRS3
##	TAG	<num>
8117	TOK	1		1\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8118	TOK	Thus	BOS	thus\DGA7
---	DLD	,		=\DELIM
8119	TOK	about		about\P
##	TAG	<num>
8120	TOK	5000		5000\X
##	TAG	</num>
8121	TOK	normal		normal\JA
8122	TOK	individuals		individual\N5P
8123	TOK	will		will\VOFDR66
8124	TOK	have		have\VMI----
8125	TOK	a		a\AI---S
8126	TOK	positive		positive\JA
8127	TOK	test		test\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8128	TOK	With	BOS	with\P
##	TAG	<num>
8129	TOK	95		95\X
##	TAG	</num>
---	DLD	%		=\DELIM
8130	TOK	sensitivity		sensitivity\N5S
---	DLD	,		=\DELIM
##	TAG	<num>
8131	TOK	47		47\X
##	TAG	</num>
8132	TOK	of		of\P
8133	TOK	the		the\AT---6
##	TAG	<num>
8134	TOK	50		50\X
##	TAG	</num>
8135	TOK	individuals		individual\N5P
8136	TOK	who		who\RW63N-
8137	TOK	have		have\V6F6R66
##	TAG	<name pos="N46" expansion="congenital adrenal hyperplasia">
8138	TOK	CAH		CAH\N46
##	TAG	</name>
8139	TOK	will		will\VOFDR66
8140	TOK	be		be\VMI----
8141	TOK	detected		detect\VMC----
8142	TOK	through		through\P
8143	TOK	a		a\AI---S
8144	TOK	positive		positive\JA
8145	TOK	test		test\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8146	TOK	Note	BOS	note\N5S
8147	TOK	that		that\CS
8148	TOK	the		the\AT---6
8149	TOK	great		great\JA
8150	TOK	majority		majority\N5S
8151	TOK	of		of\P
8152	TOK	people		people\N56
8153	TOK	who		who\RW63N-
8154	TOK	have		have\V6F6R66
8155	TOK	a		a\AI---S
8156	TOK	positive		positive\JA
8157	TOK	test		test\N5S
8158	TOK	result		result\N5S
8159	TOK	would		will\VOFDA66
8160	TOK	not		not\DGA7
8161	TOK	have		have\VMI----
##	TAG	<name pos="N46" expansion="congenital adrenal hyperplasia">
8162	TOK	CAH		CAH\N46
##	TAG	</name>
---	DLD	:		=\DELIM
8163	TOK	the		the\AT---6
8164	TOK	positive		positive\JA
8165	TOK	predictive		predictive\JA
8166	TOK	value		value\N5S
8167	TOK	is		be\V6FDRS3
##	TAG	<na type="function">
8168	TOK	47/(47 + 5000)		noanat\W
##	TAG	</na>
---	DLE	,		=\DELIM
8169	TOK	or		or\CC
8170	TOK	less		less\DDC7
8171	TOK	than		than\CS
##	TAG	<num>
8172	TOK	1		1\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8173	TOK	Suppose	BOS	suppose\VMF6R66
8174	TOK	that		that\AD---S
##	TAG	<num>
8175	TOK	10,000		10,000\X
##	TAG	</num>
8176	TOK	members		member\N5P
8177	TOK	of		of\P
8178	TOK	the		the\AT---6
##	TAG	<name>
8179	TOK	Yupik		Yupik\N46
##	TAG	</name>
8180	TOK	population		population\N5S
8181	TOK	are		be\V6FDR66
8182	TOK	screened		screen\VMC----
8183	TOK	for		for\P
##	TAG	<name pos="N46" expansion="congenital adrenal hyperplasia">
8184	TOK	CAH		CAH\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8185	TOK	As	BOS	as\P
##	TAG	<name>
8186	TOK	Table		Table\N46
##	TAG	</name>
##	TAG	<na type="function">
8187	TOK	11-2		noanat\W
##	TAG	</na>
8188	TOK	shows		show\VMFDRS3
---	DLD	,		=\DELIM
##	TAG	<num>
8189	TOK	24		24\X
##	TAG	</num>
8190	TOK	of		of\P
##	TAG	<num>
8191	TOK	25		25\X
##	TAG	</num>
8192	TOK	individuals		individual\N5P
8193	TOK	with		with\P
##	TAG	<name pos="N46" expansion="congenital adrenal hyperplasia">
8194	TOK	CAH		CAH\N46
##	TAG	</name>
8195	TOK	will		will\VOFDR66
8196	TOK	test		test\VMI----
8197	TOK	positive		positive\JA
---	DLD	,		=\DELIM
8198	TOK	and		and\CC
##	TAG	<num>
8199	TOK	100		100\X
##	TAG	</num>
8200	TOK	without		without\P
##	TAG	<name pos="N46" expansion="congenital adrenal hyperplasia">
8201	TOK	CAH		CAH\N46
##	TAG	</name>
8202	TOK	will		will\VOFDR66
8203	TOK	test		test\VMI----
8204	TOK	positive		positive\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8205	TOK	Here	BOS	here\DGA7
8206	TOK	the		the\AT---6
8207	TOK	positive		positive\JA
8208	TOK	predictive		predictive\JA
8209	TOK	value		value\N5S
8210	TOK	is		be\V6FDRS3
8211	TOK	much		much\DGA7
8212	TOK	higher		high\JC
8213	TOK	than		than\CS
8214	TOK	in		in\P
8215	TOK	whites		white\N5P
---	DLD	:		=\DELIM
##	TAG	<na type="function">
8216	TOK	24/(24 + 100)		noanat\W
##	TAG	</na>
8217	TOK	=		noanat\W
##	TAG	<num>
8218	TOK	19		19\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8219	TOK	This	BOS	this\AD---S
8220	TOK	example		example\N5S
8221	TOK	illustrates		illustrate\VMFDRS3
8222	TOK	an		an\AI---S
8223	TOK	important		important\JA
8224	TOK	principle		principle\N5S
---	DLD	:		=\DELIM
8225	TOK	the		the\AT---6
8226	TOK	positive		positive\JA
8227	TOK	predictive		predictive\JA
8228	TOK	value		value\N5S
8229	TOK	of		of\P
8230	TOK	a		a\AI---S
8231	TOK	test		test\N5S
8232	TOK	increases		increase\VMFDRS3
8233	TOK	as		as\CS
8234	TOK	the		the\AT---6
8235	TOK	prevalence		prevalence\N5S
8236	TOK	of		of\P
8237	TOK	the		the\AT---6
8238	TOK	disease		disease\N5S
8239	TOK	b		b\N5S
8240	TOK	increases		increase\VMFDRS3
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
8241	TOK	The	BOS	the\AT---6
8242	TOK	positive		positive\JA
8243	TOK	predictive		predictive\JA
8244	TOK	value		value\N5S
8245	TOK	of		of\P
8246	TOK	a		a\AI---S
8247	TOK	screening		screening\N5S
8248	TOK	test		test\N5S
8249	TOK	is		be\V6FDRS3
8250	TOK	defined		define\VMC----
8251	TOK	as		as\P
8252	TOK	the		the\AT---6
8253	TOK	proportion		proportion\N5S
8254	TOK	of		of\P
8255	TOK	positive		positive\JA
8256	TOK	tests		test\N5P
8257	TOK	that		that\RW63N6
8258	TOK	are		be\V6FDR66
8259	TOK	true		true\JA
8260	TOK	positives		positive\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8261	TOK	It	BOS	it\RPS3N6
8262	TOK	increases		increase\VMFDRS3
8263	TOK	as		as\CS
8264	TOK	the		the\AT---6
8265	TOK	prevalence		prevalence\N5S
8266	TOK	of		of\P
8267	TOK	the		the\AT---6
8268	TOK	target		target\N5S
8269	TOK	disorder		disorder\N5S
8270	TOK	increases		increase\VMFDRS3
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
8271	TOK	Clinical	BOS	clinical\JA
##	TAG	<name>
8272	TOK	Commentary		Commentary\N46
##	TAG	</name>
##	TAG	<na type="function">
8273	TOK	II-1		noanat\W
##	TAG	</na>
tf	TOK		EOS	=\DELS
##	TAG	</head>
##	TAG	<head>
8275	TOK	Neonatal	BOS	neonatal\JA
8276	TOK	screening		screening\N5S
8277	TOK	for		for\P
8278	TOK	phenylketonuria		phenylketonuria\N5S
---	DLE	(		=\DELIM
##	TAG	<name>
8279	TOK	PKU		PKU\N46
##	TAG	</name>
---	DLE	)	EOS	=\DELIM
##	TAG	</head>
##	TAG	<head>
##	TAG	<name pos="N46" type="other">
8281	TOK	Disease Characteristics	BOS	Disease_Characteristics\N46
##	TAG	</name>
tf	TOK		EOS	=\DELS
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
8283	TOK	Population	BOS	population\N5S
8284	TOK	screening		screening\N5S
8285	TOK	of		of\P
8286	TOK	newborns		newborn\N5P
8287	TOK	for		for\P
##	TAG	<name>
8288	TOK	PKU		PKU\N46
##	TAG	</name>
8289	TOK	represents		represent\VMFDRS3
8290	TOK	the		the\AT---6
8291	TOK	best		good\JS
8292	TOK	example		example\N5S
8293	TOK	of		of\P
8294	TOK	the		the\AT---6
8295	TOK	application		application\N5S
8296	TOK	of		of\P
8297	TOK	the		the\AT---6
8298	TOK	screening		screening\N5S
8299	TOK	model		model\N5S
8300	TOK	to		to\P
8301	TOK	genetic		genetic\JA
8302	TOK	disease		disease\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8303	TOK	As	BOS	as\DGA7
8304	TOK	discussed		discuss\VMC----
8305	TOK	in		in\P
##	TAG	<name>
8306	TOK	Chapter		Chapter\N46
##	TAG	</name>
##	TAG	<num>
8307	TOK	3		3\X
##	TAG	</num>
---	DLE	,		=\DELIM
8308	TOK	the		the\AT---6
8309	TOK	prevalence		prevalence\N5S
8310	TOK	of		of\P
8311	TOK	this		this\AD---S
8312	TOK	autosomal		autosomal\JA
8313	TOK	recessive		recessive\JA
8314	TOK	disorder		disorder\N5S
8315	TOK	of		of\P
8316	TOK	phenylalanine		phenylalanine\N5S
8317	TOK	metabolism		metabolism\N5S
8318	TOK	is		be\V6FDRS3
8319	TOK	about		about\DGA7
##	TAG	<num>
8320	TOK	1		1\X
##	TAG	</num>
8321	TOK	in		in\P
##	TAG	<num>
8322	TOK	10,000		10,000\X
##	TAG	</num>
8323	TOK	to		to\P
##	TAG	<num>
8324	TOK	15,000		15,000\X
##	TAG	</num>
8325	TOK	white		white\JA
8326	TOK	births		birth\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8327	TOK	The	BOS	the\AT---6
8328	TOK	natural		natural\JA
8329	TOK	history		history\N5S
8330	TOK	of		of\P
##	TAG	<name>
8331	TOK	PKU		PKU\N46
##	TAG	</name>
8332	TOK	is		be\V6FDRS3
8333	TOK	well		well\DGA7
8334	TOK	understood		understand\VMC----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8335	TOK	More	BOS	more\DDC7
8336	TOK	than		than\CS
##	TAG	<na type="function">
8337	TOK	95% of		noanat\W
##	TAG	</na>
8338	TOK	untreated		untreated\JA
##	TAG	<name>
8339	TOK	PKU		PKU\N46
##	TAG	</name>
8340	TOK	patients		patient\N5P
8341	TOK	become		become\VMC----
8342	TOK	moderately		moderately\DGA7
8343	TOK	to		to\P
8344	TOK	severely		severely\DGA7
8345	TOK	mentally		mentally\DGA7
8346	TOK	retarded		retard\VMF6A66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8347	TOK	The	BOS	the\AT---6
8348	TOK	condition		condition\N5S
8349	TOK	is		be\V6FDRS3
8350	TOK	not		not\DGA7
8351	TOK	identified		identify\VMC----
8352	TOK	clinically		clinically\DGA7
8353	TOK	in		in\P
8354	TOK	the		the\AT---6
8355	TOK	first		first\MOS
8356	TOK	year		year\N5S
8357	TOK	of		of\P
8358	TOK	life		life\N5S
---	DLD	,		=\DELIM
8359	TOK	as		as\P
8360	TOK	the		the\AT---6
8361	TOK	physical		physical\JA
8362	TOK	signs		sign\N5P
8363	TOK	are		be\V6FDR66
8364	TOK	subtle		subtle\JA
8365	TOK	and		and\CC
##	TAG	<name>
8366	TOK	PKU		PKU\N46
##	TAG	</name>
8367	TOK	usually		usually\DGA7
8368	TOK	manifests		manifest\VMFDRS3
8369	TOK	only		only\DGA7
8370	TOK	as		as\P
8371	TOK	developmental		developmental\JA
8372	TOK	delay		delay\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
8373	TOK	Dietary	BOS	dietary\JA
8374	TOK	restriction		restriction\N5S
8375	TOK	of		of\P
8376	TOK	phenylalanine		phenylalanine\N5S
---	DLD	,		=\DELIM
8377	TOK	when		when\CS
8378	TOK	begun		begin\VMC----
8379	TOK	before		before\P
##	TAG	<num>
8380	TOK	4		4\X
##	TAG	</num>
8381	TOK	weeks		week\N5P
8382	TOK	of		of\P
##	TAG	<abbr>
8383	TOK	age.		age.\N5S
##	TAG	</abbr>
8384	TOK	is		be\V6FDRS3
8385	TOK	highly		highly\DGA7
8386	TOK	effective		effective\JA
8387	TOK	in		in\P
8388	TOK	altering		alter\VMG----
8389	TOK	the		the\AT---6
8390	TOK	course		course\N5S
8391	TOK	of		of\P
8392	TOK	the		the\AT---6
8393	TOK	disease		disease\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8394	TOK	Virtually	BOS	virtually\DGA7
8395	TOK	all		all\AG---6
8396	TOK	individuals		individual\N5P
8397	TOK	with		with\P
8398	TOK	classical		classical\JA
##	TAG	<name>
8399	TOK	PKU		PKU\N46
##	TAG	</name>
8400	TOK	will		will\VOFDR66
8401	TOK	have		have\VMI----
8402	TOK	normal		normal\JA
8403	TOK	intelligence		intelligence\N5S
8404	TOK	when		when\CS
8405	TOK	treated		treat\VMF6A66
---	DLE	(		=\DELIM
8406	TOK	an		an\AI---S
8407	TOK	important		important\JA
8408	TOK	exception		exception\N5S
8409	TOK	is		be\V6FDRS3
8410	TOK	those		that\AD---P
8411	TOK	who		who\RW63N-
8412	TOK	have		have\V6F6R66
8413	TOK	a		a\AI---S
8414	TOK	defect		defect\N5S
8415	TOK	in		in\P
8416	TOK	biopterin		biopterin\N5S
8417	TOK	metabolism		metabolism\N5S
8418	TOK	and		and\CC
8419	TOK	in		in\P
8420	TOK	whom		whom\RW63NA
8421	TOK	a		a\AI---S
8422	TOK	different		different\JA
8423	TOK	therapy		therapy\N5S
8424	TOK	is		be\V6FDRS3
8425	TOK	used		use\VMC----
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8426	TOK	The	BOS	the\AT---6
8427	TOK	diet		diet\N5S
---	DLD	,		=\DELIM
8428	TOK	although		although\CS
8429	TOK	not		not\DGA7
8430	TOK	particularly		particularly\DGA7
8431	TOK	palatable		palatable\JA
---	DLD	,		=\DELIM
8432	TOK	is		be\V6FDRS3
8433	TOK	effective		effective\JA
8434	TOK	in		in\P
8435	TOK	treating		treat\VMG----
8436	TOK	the		the\AT---6
8437	TOK	disease		disease\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
8438	TOK	Screening	BOS	screening\N5S
##	TAG	<name>
8439	TOK	Characteristics	EOS	Characteristics\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
##	TAG	<name>
8441	TOK	PKU	BOS	PKU\N46
##	TAG	</name>
8442	TOK	is		be\V6FDRS3
8443	TOK	detected		detect\VMC----
8444	TOK	by		by\P
8445	TOK	the		the\AT---6
8446	TOK	measurement		measurement\N5S
8447	TOK	of		of\P
8448	TOK	blood		blood\N5S
8449	TOK	phenylalanine		phenylalanine\N5S
8450	TOK	using		use\VMG----
8451	TOK	a		a\AI---S
8452	TOK	bacterial		bacterial\JA
8453	TOK	inhibition		inhibition\N5S
8454	TOK	assay		assay\VMF6R66
---	DLD	'		=\DELIM
8455	TOK	the		the\AT---6
##	TAG	<name>
8456	TOK	Guthrie		Guthrie\N46
##	TAG	</name>
8457	TOK	test		test\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8458	TOK	Blood	BOS	blood\N5S
8459	TOK	is		be\V6FDRS3
8460	TOK	collected		collect\VMC----
8461	TOK	in		in\P
8462	TOK	the		the\AT---6
8463	TOK	newborn		newborn\JA
8464	TOK	period		period\N5S
---	DLD	,		=\DELIM
8465	TOK	usually		usually\DGA7
8466	TOK	by		by\P
8467	TOK	heel		heel\N5S
##	TAG	<abbr>
8468	TOK	stick.		stick.\N5P
##	TAG	</abbr>
8469	TOK	and		and\CC
8470	TOK	placed		place\VMC----
8471	TOK	on		on\P
8472	TOK	filter		filter\N5S
8473	TOK	paper		paper\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8474	TOK	The	BOS	the\AT---6
8475	TOK	dried		dry\VMC----
8476	TOK	blood		blood\N5S
8477	TOK	is		be\V6FDRS3
8478	TOK	placed		place\VMC----
8479	TOK	on		on\P
8480	TOK	an		an\AI---S
8481	TOK	agar		agar\N5S
8482	TOK	plate		plate\N5S
8483	TOK	and		and\CC
8484	TOK	incuhated		incuhated\JA
8485	TOK	with		with\P
8486	TOK	a		a\AI---S
8487	TOK	bacterial		bacterial\JA
8488	TOK	strain		strain\VMF6R66
---	DLE	(		=\DELIM
##	TAG	<name>
8489	TOK	Bacillus		Bacillus\N46
##	TAG	</name>
8490	TOK	subilis		subilis\N5P
---	DLE	)		=\DELIM
8491	TOK	that		that\CS
8492	TOK	requires		require\VMFDRS3
8493	TOK	phenylalanine		phenylalanine\N5S
8494	TOK	for		for\P
8495	TOK	growth		growth\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8496	TOK	Measurement	BOS	measurement\N5S
8497	TOK	of		of\P
8498	TOK	bacterial		bacterial\JA
