##	TAG	<div1>
##	TAG	<head>
##	TAG	<name>
1	TOK	PCR-based DNA	BOS	PCR-based_DNA\N46
14209	TOK	be		be\VMI----
14210	TOK	done		do\VMC----
14211	TOK	easily		easily\DGA7
14212	TOK	at		at\P
14213	TOK	the		the\AT---6
##	TAG	<name>
14214	TOK	DNA		DNA\N46
##	TAG	</name>
14215	TOK	level		level\N5S
14216	TOK	by		by\P
14217	TOK	artificial		artificial\JA
14218	TOK	exon		exon\N5S
14219	TOK	shuffling		shuffle\VMG----
14220	TOK	between		between\P
14221	TOK	different		different\JA
14222	TOK	antibody		antibody\N5S
14223	TOK	genes		gene\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14224	TOK	The	BOS	the\AT---6
14225	TOK	resulting		result\VMG----
14226	TOK	recombinant		recombinant\N5S
14227	TOK	antibody		antibody\N5S
14228	TOK	genes		gene\N5P
14229	TOK	could		can\VOFDA66
14230	TOK	then		then\DGA7
14231	TOK	be		be\VMI----
14232	TOK	expressed		express\VMC----
14233	TOK	to		to\P
14234	TOK	give		give\VMI----
14235	TOK	chimeric		chimeric\JA
14236	TOK	antibodies		antibody\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
14238	TOK	Humanized	BOS	humanize\VMC----
14239	TOK	antibodies	EOS	antibody\N5P
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
14241	TOK	One	BOS	one\MCS
14242	TOK	immediate		immediate\JA
14243	TOK	goal		goal\N5S
14244	TOK	of		of\P
14245	TOK	antibody		antibody\N5S
14246	TOK	engineering		engineering\N5S
14247	TOK	was		be\V6F-A66
14248	TOK	the		the\AT---6
14249	TOK	production		production\N5S
14250	TOK	of		of\P
14251	TOK	humanized		humanize\VMC----
14252	TOK	antibodies		antibody\N5P
---	DLD	,		=\DELIM
14253	TOK	that		that\CS
14254	TOK	is		be\V6FDRS3
14255	TOK	rodent		rodent\JA
---	DLI	-		=\DELIM
14256	TOK	human		human\JA
14257	TOK	recombinant		recombinant\N5S
14258	TOK	antibodies		antibody\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14259	TOK	Humanizing	BOS	humanize\VMG----
14260	TOK	of		of\P
14261	TOK	rodent		rodent\N5S
14262	TOK	antibodies		antibody\N5P
14263	TOK	allows		allow\VMFDRS3
---	DLD	,		=\DELIM
14264	TOK	in		in\P
14265	TOK	principle		principle\N5S
---	DLD	,		=\DELIM
14266	TOK	access		access\N5S
14267	TOK	to		to\P
14268	TOK	a		a\AI---S
14269	TOK	large		large\JA
14270	TOK	pool		pool\N5S
14271	TOK	of		of\P
14272	TOK	well		well\DGA7
---	DLI	-		=\DELIM
14273	TOK	characterized		characterize\VMC----
14274	TOK	rodent		rodent\N5S
14275	TOK	mAbs		mab\N5P
14276	TOK	for		for\P
14277	TOK	therapy		therapy\N5S
---	DLD	,		=\DELIM
14278	TOK	including		including\P
14279	TOK	those		that\RDP3N-
14280	TOK	with		with\P
14281	TOK	specificities		specificity\N5P
14282	TOK	against		against\P
14283	TOK	human		human\JA
14284	TOK	antigens		antigen\N5P
14285	TOK	that		that\RW63N6
14286	TOK	are		be\V6FDR66
14287	TOK	difficult		difficult\JA
14288	TOK	to		to\P
14289	TOK	elicit		elicit\VMI----
14290	TOK	from		from\P
14291	TOK	a		a\AI---S
14292	TOK	human		human\JA
14293	TOK	immune		immune\JA
14294	TOK	response		response\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14295	TOK	Early	BOS	early\JA
14296	TOK	versions		version\N5P
14297	TOK	contained		contain\VMF6A66
14298	TOK	the		the\AT---6
14299	TOK	variable		variable\JA
14300	TOK	domains		domain\N5P
14301	TOK	of		of\P
14302	TOK	a		a\AI---S
14303	TOK	rodent		rodent\N5S
14304	TOK	antibody		antibody\N5S
14305	TOK	attached		attach\VMC----
14306	TOK	to		to\P
14307	TOK	the		the\AT---6
14308	TOK	constant		constant\JA
14309	TOK	domains		domain\N5P
14310	TOK	of		of\P
14311	TOK	a		a\AI---S
14312	TOK	human		human\JA
14313	TOK	antibody		antibody\N5S
---	DLD	:		=\DELIM
14314	TOK	the		the\AT---6
14315	TOK	immunogenicity		immunogenicity\N5S
14316	TOK	of		of\P
14317	TOK	the		the\AT---6
14318	TOK	rodent		rodent\N5S
14319	TOK	mAb		mab\N5S
14320	TOK	is		be\V6FDRS3
14321	TOK	reduced		reduce\VMC----
---	DLD	,		=\DELIM
14322	TOK	while		while\CS
14323	TOK	allowing		allow\VMG----
14324	TOK	the		the\AT---6
14325	TOK	effector		effector\N5S
14326	TOK	functions		function\N5P
14327	TOK	to		to\P
14328	TOK	be		be\VMI----
14329	TOK	selected		select\VMC----
14330	TOK	for		for\P
14331	TOK	the		the\AT---6
14332	TOK	therapeutic		therapeutic\JA
14333	TOK	application		application\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14334	TOK	A	BOS	a\AI---S
14335	TOK	further		further\JA
14336	TOK	stage		stage\N5S
14337	TOK	of		of\P
14338	TOK	humanizing		humanize\VMG----
14339	TOK	antibodies		antibody\N5P
14340	TOK	is		be\V6FDRS3
14341	TOK	possible		possible\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
14342	TOK	The	BOS	the\AT---6
14343	TOK	essential		essential\JA
14344	TOK	antigen		antigen\N5S
---	DLI	-		=\DELIM
14345	TOK	binding		binding\N5S
14346	TOK	site		site\N5S
14347	TOK	is		be\V6FDRS3
14348	TOK	a		a\AI---S
14349	TOK	subset		subset\N5S
14350	TOK	of		of\P
14351	TOK	the		the\AT---6
14352	TOK	variable		variable\JA
14353	TOK	region		region\N5S
14354	TOK	characterized		characterize\VMC----
14355	TOK	by		by\P
14356	TOK	hypervariable		hypervariable\JA
14357	TOK	sequences		sequence\N5P
---	DLD	,		=\DELIM
14358	TOK	the		the\AT---6
14359	TOK	complementarity		complementarity\N5S
---	DLI	-		=\DELIM
14360	TOK	determining		determine\VMG----
14361	TOK	regions		region\N5P
---	DLE	(		=\DELIM
##	TAG	<name>
14362	TOK	CDRs		CDRs\N46
##	TAG	</name>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14363	TOK	Accordingly	BOS	accordingly\DGA7
---	DLD	,		=\DELIM
14364	TOK	second		second\MOS
14365	TOK	generation		generation\N5S
14366	TOK	humanized		humanize\VMC----
14367	TOK	antibodies		antibody\N5P
14368	TOK	were		be\V6F-A66
##	TAG	<name>
14369	TOK	CDR		CDR\N46
##	TAG	</name>
---	DLE	-		=\DELIM
14370	TOK	grafted		graft\VMC----
14371	TOK	antibodies		antibody\N5P
---	DLD	:		=\DELIM
14372	TOK	the		the\AT---6
14373	TOK	hypervariable		hypervariable\JA
14374	TOK	antigen		antigen\N5S
---	DLI	-		=\DELIM
14375	TOK	binding		binding\N5S
14376	TOK	loops		loop\N5P
14377	TOK	of		of\P
14378	TOK	the		the\AT---6
14379	TOK	rodent		rodent\N5S
14380	TOK	antibody		antibody\N5S
14381	TOK	were		be\V6F-A66
14382	TOK	built		build\VMC----
14383	TOK	into		into\P
14384	TOK	a		a\AI---S
14385	TOK	human		human\JA
14386	TOK	antibody		antibody\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14387	TOK	Chimeric	BOS	chimeric\JA
##	TAG	<na type="function">
14388	TOK	V/C		noanat\W
##	TAG	</na>
14389	TOK	antibodies		antibody\N5P
14390	TOK	and		and\CC
##	TAG	<name>
14391	TOK	CDR		CDR\N46
##	TAG	</name>
---	DLE	-		=\DELIM
14392	TOK	engrafted		engraft\VMC----
14393	TOK	antibodies		antibody\N5P
14394	TOK	have		have\V6F6R66
14395	TOK	been		be\VMC----
14396	TOK	constructed		construct\VMC----
14397	TOK	against		against\P
14398	TOK	a		a\AI---S
14399	TOK	wide		wide\JA
14400	TOK	range		range\N5S
14401	TOK	of		of\P
14402	TOK	microbial		microbial\JA
14403	TOK	pathogens		pathogen\N5P
14404	TOK	and		and\CC
14405	TOK	against		against\P
14406	TOK	human		human\JA
14407	TOK	cell		cell\N5S
14408	TOK	surface		surface\N5S
14409	TOK	markers		marker\N5P
---	DLD	,		=\DELIM
14410	TOK	including		including\P
14411	TOK	tumor		tumor\N5S
14412	TOK	cell		cell\N5S
14413	TOK	antigens		antigen\N5P
14414	TOK	and		and\CC
---	DLD	,		=\DELIM
14415	TOK	in		in\P
14416	TOK	some		some\AG---6
14417	TOK	cases		case\N5P
---	DLD	,		=\DELIM
14418	TOK	their		their\APP3N6
14419	TOK	use		use\N5S
14420	TOK	has		have\V6FDRS3
14421	TOK	already		already\DGA7
14422	TOK	been		be\VMC----
14423	TOK	demonstrated		demonstrate\VMC----
14424	TOK	in		in\P
14425	TOK	the		the\AT---6
14426	TOK	clinic		clinic\N5S
---	DLE	(		=\DELIM
14427	TOK	see		see\VMF6R66
##	TAG	<name>
14428	TOK	Table		Table\N46
##	TAG	</name>
##	TAG	<num>
14429	TOK	20.2		20.2\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
14430	TOK	Fully	BOS	fully\DGA7
14431	TOK	human		human\JA
14432	TOK	antibodies	EOS	antibody\N5P
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
##	TAG	<num>
14434	TOK	Two	BOS	Two\X
##	TAG	</num>
14435	TOK	approaches		approach\N5P
14436	TOK	have		have\V6F6R66
14437	TOK	been		be\VMC----
14438	TOK	taken		take\VMC----
14439	TOK	towards		towards\P
14440	TOK	the		the\AT---6
14441	TOK	construction		construction\N5S
14442	TOK	of		of\P
14443	TOK	fully		fully\DGA7
14444	TOK	human		human\JA
14445	TOK	antibodies		antibody\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14446	TOK	One	BOS	one\RIS3N-
14447	TOK	approach		approach\VMF6R66
---	DLD	,		=\DELIM
14448	TOK	phage		phage\N5S
14449	TOK	display		display\N5S
14450	TOK	technology		technology\N5S
14451	TOK	bypasses		bypass\VMFDRS3
14452	TOK	hybridoma		hybridoma\N5S
14453	TOK	technology		technology\N5S
---	DLD	,		=\DELIM
14454	TOK	and		and\CC
14455	TOK	even		even\DGA7
14456	TOK	immunization		immunization\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14457	TOK	Instead	BOS	instead\DGA7
---	DLD	,		=\DELIM
14458	TOK	antibodies		antibody\N5P
14459	TOK	are		be\V6FDR66
14460	TOK	made		make\VMC----
##	TAG	<foreign lang="LA" pos="JA">
14461	TOK	in vitro		in_vitro\JA
##	TAG	</foreign>
14462	TOK	by		by\P
14463	TOK	mimicking		mimic\VMG----
14464	TOK	the		the\AT---6
14465	TOK	selection		selection\N5S
14466	TOK	strategies		strategy\N5P
14467	TOK	of		of\P
14468	TOK	the		the\AT---6
14469	TOK	immune		immune\JA
14470	TOK	system		system\N5S
---	DLE	(		=\DELIM
14471	TOK	see		see\VMF6R66
14472	TOK	page		page\N5S
##	TAG	<num>
14473	TOK	528		528\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	,		=\DELIM
14474	TOK	a		a\AI---S
14475	TOK	procedure		procedure\N5S
14476	TOK	which		which\RW63N-
14477	TOK	should		shall\VOFDA66
14478	TOK	facilitate		facilitate\VMI----
14479	TOK	the		the\AT---6
14480	TOK	construction		construction\N5S
14481	TOK	of		of\P
14482	TOK	human		human\JA
14483	TOK	antibodies		antibody\N5P
14484	TOK	of		of\P
14485	TOK	therapeutic		therapeutic\JA
14486	TOK	value		value\N5S
---	DLD	,		=\DELIM
##	TAG	<loc pos="DGA7">
14487	TOK	as well as		as_well_as\DGA7
##	TAG	</loc>
14488	TOK	research		research\VMF6R66
14489	TOK	potential		potential\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14490	TOK	A	BOS	a\AI---S
14491	TOK	second		second\MOS
14492	TOK	recent		recent\JA
14493	TOK	approach		approach\N5S
14494	TOK	has		have\V6FDRS3
14495	TOK	involved		involve\VMC----
14496	TOK	using		use\VMG----
14497	TOK	transgenic		transgenic\JA
14498	TOK	mice		mouse\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14500	TOK	This	BOS	this\AD---S
14501	TOK	strategy		strategy\N5S
14502	TOK	involves		involve\VMFDRS3
14503	TOK	transferring		transfer\VMG----
14504	TOK	yeast		yeast\N5S
14505	TOK	artificial		artificial\JA
14506	TOK	chromosomes		chromosome\N5P
14507	TOK	containing		contain\VMG----
14508	TOK	large		large\JA
14509	TOK	segments		segment\N5P
14510	TOK	of		of\P
14511	TOK	the		the\AT---6
14512	TOK	human		human\JA
14513	TOK	heavy		heavy\JA
14514	TOK	and		and\CC
14515	TOK	kappa		kappa\N5S
14516	TOK	light		light\N5S
14517	TOK	chain		chain\N5S
14518	TOK	immunoglobulin		immunoglobulin\N5S
14519	TOK	loci		locus\N5P
14520	TOK	into		into\P
14521	TOK	mouse		mouse\N5S
14522	TOK	embryonic		embryonic\JA
14523	TOK	stem		stem\N5S
14524	TOK	cells		cell\N5P
---	DLD	,		=\DELIM
14525	TOK	and		and\CC
14526	TOK	subsequent		subsequent\JA
14527	TOK	production		production\N5S
14528	TOK	of		of\P
14529	TOK	transgenic		transgenic\JA
14530	TOK	mice		mouse\N5P
---	DLE	(		=\DELIM
14531	TOK	see		see\VMF6R66
14532	TOK	page		page\N5S
##	TAG	<num>
14533	TOK	531		531\X
##	TAG	</num>
14534	TOK	for		for\P
14535	TOK	the		the\AT---6
14536	TOK	principle		principle\N5S
14537	TOK	of		of\P
14538	TOK	constructing		construct\VMG----
14539	TOK	transgenic		transgenic\JA
14540	TOK	mice		mouse\N5P
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14541	TOK	The	BOS	the\AT---6
14542	TOK	resulting		result\VMG----
14543	TOK	mice		mouse\N5P
14544	TOK	produce		produce\VMF6R66
14545	TOK	a		a\AI---S
14546	TOK	diverse		diverse\JA
14547	TOK	repertoire		repertoire\N5S
14548	TOK	of		of\P
14549	TOK	human		human\JA
14550	TOK	heavy		heavy\JA
14551	TOK	and		and\CC
14552	TOK	light		light\JA
14553	TOK	chain		chain\N5S
14554	TOK	immunoglobulins		immunoglobulin\N5P
14555	TOK	and		and\CC
---	DLD	,		=\DELIM
14556	TOK	upon		upon\P
14557	TOK	immunization		immunization\N5S
14558	TOK	with		with\P
14559	TOK	tetanus		tetanus\N5S
14560	TOK	toxin		toxin\N5S
---	DLD	,		=\DELIM
14561	TOK	can		can\VOFDR66
14562	TOK	be		be\VMI----
14563	TOK	used		use\VMC----
14564	TOK	to		to\P
14565	TOK	derive		derive\VMI----
14566	TOK	antigen		antigen\N5S
---	DLI	-		=\DELIM
14567	TOK	specific		specific\JA
14568	TOK	fully		fully\DGA7
14569	TOK	human		human\JA
14570	TOK	monoclonal		monoclonal\JA
14571	TOK	antibodies		antibody\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14572	TOK	By	BOS	by\P
14573	TOK	breeding		breed\VMG----
14574	TOK	the		the\AT---6
14575	TOK	mice		mouse\N5P
14576	TOK	to		to\P
14577	TOK	mice		mouse\N5P
14578	TOK	that		that\RW63N6
14579	TOK	are		be\V6FDR66
14580	TOK	engineered		engineer\VMC----
14581	TOK	by		by\P
14582	TOK	gene		gene\N5S
14583	TOK	targeting		target\VMG----
---	DLE	(		=\DELIM
14584	TOK	see		see\VMF6R66
14585	TOK	page		page\N5S
##	TAG	<num>
14586	TOK	536		536\X
##	TAG	</num>
---	DLE	)		=\DELIM
14587	TOK	to		to\P
14588	TOK	be		be\VMI----
14589	TOK	deficient		deficient\JA
14590	TOK	in		in\P
14591	TOK	mouse		mouse\N5S
14592	TOK	immunoglobulin		immunoglobulin\N5S
14593	TOK	production		production\N5S
---	DLD	,		=\DELIM
14594	TOK	a		a\AI---S
14595	TOK	mouse		mouse\N5S
14596	TOK	strain		strain\N5S
14597	TOK	was		be\V6F-A66
14598	TOK	obtained		obtain\VMC----
14599	TOK	in		in\P
14600	TOK	which		which\RW63N-
14601	TOK	high		high\JA
14602	TOK	levels		level\N5P
14603	TOK	of		of\P
14604	TOK	antibodies		antibody\N5P
14605	TOK	were		be\V6F-A66
14606	TOK	produced		produce\VMC----
---	DLD	,		=\DELIM
14607	TOK	mostly		mostly\DGA7
14608	TOK	with		with\P
14609	TOK	both		both\RIP3N-
14610	TOK	human		human\JA
14611	TOK	heavy		heavy\JA
14612	TOK	and		and\CC
14613	TOK	light		light\JA
14614	TOK	chains		chain\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14615	TOK	Such	BOS	such\JA
14616	TOK	strains		strain\N5P
14617	TOK	should		shall\VOFDA66
14618	TOK	permit		permit\VMI----
14619	TOK	the		the\AT---6
14620	TOK	development		development\N5S
14621	TOK	of		of\P
14622	TOK	fully		fully\DGA7
14623	TOK	human		human\JA
14624	TOK	monoclonal		monoclonal\JA
14625	TOK	antibodies		antibody\N5P
14626	TOK	with		with\P
14627	TOK	therapeutic		therapeutic\JA
14628	TOK	potential		potential\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
14629	TOK	Genetically	BOS	genetically\DGA7
14630	TOK	engineered		engineer\VMF6A66
14631	TOK	vaccines		vaccine\N5P
14632	TOK	have		have\V6F6R66
14633	TOK	great		great\JA
14634	TOK	therapeutic		therapeutic\JA
14635	TOK	promise	EOS	promise\N5S
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
14637	TOK	Recombinant	BOS	recombinant\N5S
##	TAG	<name>
14638	TOK	DNA		DNA\N46
##	TAG	</name>
14639	TOK	technology		technology\N5S
14640	TOK	is		be\V6FDRS3
14641	TOK	also		also\DGA7
14642	TOK	being		be\VMG----
14643	TOK	applied		apply\VMC----
14644	TOK	to		to\P
14645	TOK	the		the\AT---6
14646	TOK	construction		construction\N5S
14647	TOK	of		of\P
14648	TOK	novel		novel\JA
14649	TOK	vaccines		vaccine\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14650	TOK	Several	BOS	several\JA
14651	TOK	different		different\JA
14652	TOK	strategies		strategy\N5P
14653	TOK	are		be\V6FDR66
14654	TOK	being		be\VMG----
14655	TOK	used		use\VMF6A66
---	DLD	:	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
##	TAG	<label pos="B">
14656	TOK	-	BOS	=\B
##	TAG	</label>
14657	TOK	direct		direct\JA
##	TAG	<name>
14658	TOK	DNA		DNA\N46
##	TAG	</name>
14659	TOK	injection		injection\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14660	TOK	Direct	BOS	direct\JA
14661	TOK	injection		injection\N5S
14662	TOK	of		of\P
14663	TOK	a		a\AI---S
14664	TOK	piece		piece\N5S
14665	TOK	of		of\P
14666	TOK	influenza		influenza\N5S
14667	TOK	virus		virus\N5S
##	TAG	<name>
14668	TOK	DNA		DNA\N46
##	TAG	</name>
---	DLE	(		=\DELIM
14669	TOK	which		which\RW63N-
14670	TOK	was		be\V6F-A66
14671	TOK	conserved		conserve\VMC----
14672	TOK	between		between\P
14673	TOK	several		several\JA
14674	TOK	different		different\JA
14675	TOK	strains		strain\N5P
---	DLD	)		=\DELIM
14676	TOK	into		into\P
14677	TOK	muscle		muscle\N5S
14678	TOK	cells		cell\N5P
14679	TOK	in		in\P
14680	TOK	mice		mouse\N5P
14681	TOK	has		have\V6FDRS3
14682	TOK	resulted		result\VMC----
14683	TOK	in		in\P
14684	TOK	a		a\AI---S
14685	TOK	potent		potent\JA
14686	TOK	antibody		antibody\N5S
14687	TOK	response		response\N5S
14688	TOK	against		against\P
14689	TOK	influenza		influenza\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14690	TOK	If	BOS	if\CS
14691	TOK	this		this\AD---S
14692	TOK	approach		approach\N5S
14693	TOK	works		work\VMFDRS3
14694	TOK	as		as\CS
14695	TOK	effectively		effectively\DGA7
14696	TOK	in		in\P
14697	TOK	humans		human\N5P
---	DLD	,		=\DELIM
14698	TOK	the		the\AT---6
14699	TOK	therapeutic		therapeutic\JA
14700	TOK	potential		potential\N5S
14701	TOK	is		be\V6FDRS3
14702	TOK	very		very\JA
14703	TOK	considerable		considerable\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
##	TAG	<label pos="B">
14704	TOK	-	BOS	=\B
##	TAG	</label>
14705	TOK	Genetic		genetic\JA
14706	TOK	modification		modification\N5S
14707	TOK	of		of\P
14708	TOK	antigen		antigen\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14709	TOK	This	BOS	this\RDS3N-
14710	TOK	can		can\VOFDR66
14711	TOK	be		be\VMI----
14712	TOK	achieved		achieve\VMC----
---	DLD	,		=\DELIM
##	TAG	<loc pos="DGA7">
14713	TOK	for example		for_example\DGA7
##	TAG	</loc>
---	DLE	,		=\DELIM
14714	TOK	by		by\P
14715	TOK	fusion		fusion\N5S
14716	TOK	with		with\P
14717	TOK	a		a\AI---S
14718	TOK	cytokine		cytokine\N5S
14719	TOK	gene		gene\N5S
14720	TOK	to		to\P
14721	TOK	increase		increase\VMI----
14722	TOK	antigenicity		antigenicity\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
##	TAG	<label pos="B">
14723	TOK	-	BOS	=\B
##	TAG	</label>
14724	TOK	Genetic		genetic\JA
14725	TOK	modification		modification\N5S
14726	TOK	of		of\P
14727	TOK	microorganisms		microorganism\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14728	TOK	This	BOS	this\RDS3N-
14729	TOK	can		can\VOFDR66
14730	TOK	involve		involve\VMI----
##	TAG	<num>
14731	TOK	two		two\X
##	TAG	</num>
14732	TOK	approaches		approach\N5P
---	DLD	:		=\DELIM
---	DLE	(		=\DELIM
14733	TOK	i		i\RPS1NN
---	DLD	)		=\DELIM
14734	TOK	genetically		genetically\DGA7
14735	TOK	disabling		disable\VMG----
14736	TOK	an		an\AI---S
14737	TOK	organism		organism\N5S
---	DLE	(		=\DELIM
##	TAG	<foreign lang="LA" pos="N5S">
14738	TOK	e.g.		e.g.\N5S
##	TAG	</foreign>
14739	TOK	by		by\P
14740	TOK	removing		remove\VMG----
14741	TOK	genes		gene\N5P
14742	TOK	required		require\VMC----
14743	TOK	for		for\P
14744	TOK	pathogenesis		pathogenesis\N5S
14745	TOK	or		or\CC
14746	TOK	survival		survival\N5S
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14747	TOK	This	BOS	this\RDS3N-
14748	TOK	is		be\V6FDRS3
14749	TOK	a		a\AI---S
14750	TOK	genetic		genetic\JA
14751	TOK	method		method\N5S
14752	TOK	of		of\P
14753	TOK	attenuation		attenuation\N5S
14754	TOK	so		so\DGA7
14755	TOK	that		that\CS
14756	TOK	a		a\AI---S
14757	TOK	live		live\JA
14758	TOK	vaccine		vaccine\N5S
14759	TOK	can		can\VOFDR66
14760	TOK	be		be\VMI----
14761	TOK	used		use\VMC----
14762	TOK	without		without\P
14763	TOK	undue		undue\JA
14764	TOK	risk	EOS	risk\N5S
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
---	DLE	(	BOS	=\DELIM
14766	TOK	ii		ii\N5P
---	DLD	)		=\DELIM
##	TAG	<name>
14767	TOK	Inserting		Inserting\N46
##	TAG	</name>
14768	TOK	an		an\AI---S
14769	TOK	exogenous		exogenous\JA
14770	TOK	gene		gene\N5S
14771	TOK	that		that\RW63N6
14772	TOK	will		will\VOFDR66
14773	TOK	be		be\VMI----
14774	TOK	expressed		express\VMC----
14775	TOK	in		in\P
14776	TOK	bacteria		bacteria\N5P
14777	TOK	or		or\CC
14778	TOK	parasites	EOS	parasite\N5P
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
14779	TOK	One	BOS	one\MCS
14780	TOK	promising		promising\JA
14781	TOK	application		application\N5S
14782	TOK	is		be\V6FDRS3
14783	TOK	the		the\AT---6
14784	TOK	use		use\N5S
14785	TOK	of		of\P
14786	TOK	genetically		genetically\DGA7
14787	TOK	modified		modify\VMC----
14788	TOK	bacille		bacille\N5S
##	TAG	<name>
14789	TOK	Calmette-Guérin		Calmette-Guérin\N46
##	TAG	</name>
---	DLE	(		=\DELIM
##	TAG	<name>
14790	TOK	BCG		BCG\N46
##	TAG	</name>
---	DLE	)		=\DELIM
14791	TOK	as		as\P
14792	TOK	a		a\AI---S
14793	TOK	vehicle		vehicle\N5S
14794	TOK	for		for\P
14795	TOK	immunization		immunization\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<name>
14796	TOK	BCG	BOS	BCG\N46
##	TAG	</name>
14797	TOK	is		be\V6FDRS3
14798	TOK	a		a\AI---S
14799	TOK	live		live\JA
14800	TOK	attenuated		attenuate\VMC----
14801	TOK	tubercle		tubercle\N5S
14802	TOK	bacillus		bacillus\N5S
14803	TOK	which		which\RW63N-
14804	TOK	is		be\V6FDRS3
14805	TOK	the		the\AT---6
14806	TOK	most		most\DDS7
14807	TOK	widely		widely\DGA7
14808	TOK	used		use\VMC----
14809	TOK	vaccine		vaccine\N5S
14810	TOK	in		in\P
14811	TOK	the		the\AT---6
14812	TOK	world		world\N5S
---	DLD	:		=\DELIM
14813	TOK	it		it\RPS3N6
14814	TOK	is		be\V6FDRS3
14815	TOK	inherently		inherently\DGA7
14816	TOK	immunostimulatory		immunostimulatory\JA
---	DLD	,		=\DELIM
14817	TOK	and		and\CC
14818	TOK	has		have\V6FDRS3
14819	TOK	a		a\AI---S
14820	TOK	very		very\JA
14821	TOK	low		low\JA
14822	TOK	incidence		incidence\N5S
14823	TOK	of		of\P
14824	TOK	serious		serious\JA
14825	TOK	complications		complication\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14826	TOK	Recombinant	BOS	recombinant\N5S
##	TAG	<name>
14827	TOK	BCG		BCG\N46
##	TAG	</name>
14828	TOK	strains		strain\N5P
14829	TOK	have		have\V6F6R66
14830	TOK	been		be\VMC----
14831	TOK	developed		develop\VMC----
14832	TOK	using		use\VMG----
14833	TOK	expression		expression\N5S
14834	TOK	vectors		vector\N5P
14835	TOK	containing		contain\VMG----
##	TAG	<name>
14836	TOK	BCG		BCG\N46
##	TAG	</name>
14837	TOK	regulatory		regulatory\JA
14838	TOK	sequences		sequence\N5P
14839	TOK	coupled		couple\VMC----
14840	TOK	to		to\P
14841	TOK	genes		gene\N5P
14842	TOK	encoding		encode\VMG----
14843	TOK	foreign		foreign\JA
14844	TOK	antigens		antigen\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
14845	TOK	Such	BOS	such\JA
14846	TOK	strains		strain\N5P
14847	TOK	can		can\VOFDR66
14848	TOK	elicit		elicit\VMI----
14849	TOK	long		long\DGA7
---	DLI	-		=\DELIM
14850	TOK	lasting		lasting\JA
14851	TOK	antibody		antibody\N5S
14852	TOK	and		and\CC
14853	TOK	cell		cell\N5S
---	DLD	-		=\DELIM
