##	TAG	<div1>
##	TAG	<head>
1	TOK	Overview	BOS	overview\N5S
4319	TOK	incomes		income\N5P
---	DLD	,		=\DELIM
4320	TOK	better		better\DDC7
4321	TOK	working		working\JA
4322	TOK	conditions		condition\N5P
---	DLD	,		=\DELIM
4323	TOK	and		and\CC
4324	TOK	enhanced		enhance\VMC----
4325	TOK	job		job\N5S
4326	TOK	security		security\N5S
---	DLD	,		=\DELIM
4327	TOK	is		be\V6FDRS3
4328	TOK	fundamentally		fundamentally\DGA7
4329	TOK	a		a\AI---S
4330	TOK	question		question\N5S
4331	TOK	of		of\P
4332	TOK	sound		sound\JA
4333	TOK	choices		choice\N5P
---	DLI	-		=\DELIM
4334	TOK	in		in\P
4335	TOK	the		the\AT---6
4336	TOK	international		international\JA
4337	TOK	and		and\CC
4338	TOK	the		the\AT---6
4339	TOK	domestic		domestic\JA
4340	TOK	realm		realm\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4341	TOK	The	BOS	the\AT---6
4342	TOK	right		right\JA
4343	TOK	choices		choice\N5P
4344	TOK	involve		involve\VMF6R66
4345	TOK	using		use\VMG----
4346	TOK	markets		market\N5P
4347	TOK	to		to\P
4348	TOK	create		create\VMI----
4349	TOK	opportunities		opportunity\N5P
---	DLD	,		=\DELIM
4350	TOK	taking		take\VMG----
4351	TOK	care		care\N5S
4352	TOK	of		of\P
4353	TOK	those		that\RDP3N-
4354	TOK	who		who\RW63N-
4355	TOK	are		be\V6FDR66
4356	TOK	vulnerable		vulnerable\JA
4357	TOK	or		or\CC
4358	TOK	left		leave\VMC----
4359	TOK	out		out\DGA7
---	DLD	,		=\DELIM
4360	TOK	and		and\CC
4361	TOK	providing		provide\VMG----
4362	TOK	workers		worker\N5P
4363	TOK	with		with\P
4364	TOK	the		the\AT---6
4365	TOK	conditions		condition\N5P
4366	TOK	to		to\P
4367	TOK	make		make\VMI----
4368	TOK	their		their\APP3N6
4369	TOK	job		job\N5S
4370	TOK	choices		choice\N5P
4371	TOK	freely		freely\DGA7
---	DLD	,		=\DELIM
4372	TOK	bargain		bargain\N5S
4373	TOK	over		over\P
4374	TOK	their		their\APP3N6
4375	TOK	conditions		condition\N5P
4376	TOK	of		of\P
4377	TOK	work		work\VMI----
---	DLD	,		=\DELIM
4378	TOK	and		and\CC
4379	TOK	take		take\VMI----
4380	TOK	advantage		advantage\N5S
4381	TOK	of		of\P
4382	TOK	better		better\DDC7
4383	TOK	educational		educational\JA
4384	TOK	opportunities		opportunity\N5P
4385	TOK	for		for\P
4386	TOK	their		their\APP3N6
4387	TOK	children		child\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
##	TAG	<name>
4388	TOK	Duong	BOS	Duong\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
4389	TOK	Hoa		Hoa\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
4390	TOK	Françoise		Françoise\N46
##	TAG	</name>
---	DLE	,		=\DELIM
4391	TOK	and		and\CC
##	TAG	<name>
4392	TOK	Jean-Paul		Jean-Paul\N46
##	TAG	</name>
---	DLE	-		=\DELIM
4393	TOK	and		and\CC
4394	TOK	millions		million\N5P
4395	TOK	of		of\P
4396	TOK	workers		worker\N5P
4397	TOK	like		like\P
4398	TOK	them		them\RPP3NA
---	DLI	-		=\DELIM
4399	TOK	all		all\N56
4400	TOK	have		have\V6F6R66
4401	TOK	a		a\AI---S
4402	TOK	powerful		powerful\JA
4403	TOK	interest		interest\N5S
4404	TOK	in		in\P
4405	TOK	good		good\JA
4406	TOK	policy		policy\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4407	TOK	They	BOS	they\RPP3NN
4408	TOK	and		and\CC
4409	TOK	their		their\APP3N6
4410	TOK	families		family\N5P
4411	TOK	have		have\V6F6R66
4412	TOK	to		to\P
4413	TOK	live		live\VMI----
4414	TOK	with		with\P
4415	TOK	the		the\AT---6
4416	TOK	consequences		consequence\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
4417	TOK	Highlights	BOS	highlight\VMFDRS3
4418	TOK	of		of\P
##	TAG	<name>
4419	TOK	World Development Report		World_Development_Report\N46
##	TAG	</name>
##	TAG	<num>
4420	TOK	1995	EOS	1995\X
##	TAG	</num>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
4422	TOK	How	BOS	how\DGAW
4423	TOK	much		much\DGA7
4424	TOK	better		better\DDC7
4425	TOK	paid		pay\VMC----
4426	TOK	are		be\V6FDR66
4427	TOK	workers		worker\N5P
4428	TOK	in		in\P
4429	TOK	one		one\MCS
4430	TOK	country		country\N5S
4431	TOK	than		than\CS
4432	TOK	their		their\APP3N6
4433	TOK	counterparts		counterpart\N5P
4434	TOK	in		in\P
4435	TOK	another		another\RIS3N-
---	DLD	?	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4436	TOK	Even	BOS	even\DGA7
4437	TOK	after		after\P
4438	TOK	adjusting		adjust\VMG----
4439	TOK	for		for\P
4440	TOK	differences		difference\N5P
4441	TOK	in		in\P
4442	TOK	the		the\AT---6
4443	TOK	purchasing		purchase\VMG----
4444	TOK	power		power\N5S
4445	TOK	of		of\P
4446	TOK	currencies		currency\N5P
---	DLD	,		=\DELIM
4447	TOK	an		an\AI---S
4448	TOK	engineer		engineer\N5S
4449	TOK	in		in\P
##	TAG	<name>
4450	TOK	Frankfurt		Frankfurt\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
4451	TOK	Germany		Germany\N46
##	TAG	</name>
---	DLE	,		=\DELIM
4452	TOK	earns		earn\VMFDRS3
4453	TOK	about		about\P
##	TAG	<num>
4454	TOK	fifty-six		fifty-six\X
##	TAG	</num>
4455	TOK	times		time\N5P
4456	TOK	the		the\AT---6
4457	TOK	wages		wage\N5P
4458	TOK	of		of\P
4459	TOK	an		an\AI---S
4460	TOK	unskilled		unskilled\JA
4461	TOK	female		female\N5S
4462	TOK	textile		textile\N5S
4463	TOK	worker		worker\N5S
4464	TOK	in		in\P
##	TAG	<name>
4465	TOK	Nairobi		Nairobi\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
4466	TOK	Kenya		Kenya\N46
##	TAG	</name>
---	DLE	,		=\DELIM
4467	TOK	who		who\RW63N-
4468	TOK	in		in\P
4469	TOK	turn		turn\N5S
4470	TOK	earns		earn\VMFDRS3
4471	TOK	several		several\JA
4472	TOK	times		time\N5P
4473	TOK	the		the\AT---6
4474	TOK	wages		wage\N5P
4475	TOK	of		of\P
4476	TOK	rural		rural\JA
4477	TOK	workers		worker\N5P
4478	TOK	in		in\P
4479	TOK	her		her\APS3F6
4480	TOK	country		country\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4481	TOK	Part	BOS	part\N5S
4482	TOK	of		of\P
4483	TOK	the		the\AT---6
4484	TOK	gap		gap\N5S
4485	TOK	between		between\P
4486	TOK	the		the\AT---6
4487	TOK	highest		high\JS
---	DLD	-		=\DELIM
4488	TOK	and		and\CC
4489	TOK	the		the\AT---6
4490	TOK	lowest		low\JS
---	DLI	-		=\DELIM
4491	TOK	paid		pay\VMC----
4492	TOK	is		be\V6FDRS3
4493	TOK	due		due\JA
4494	TOK	to		to\P
4495	TOK	differences		difference\N5P
4496	TOK	in		in\P
4497	TOK	pay		pay\VMI----
4498	TOK	for		for\P
4499	TOK	different		different\JA
4500	TOK	jobs		job\N5P
4501	TOK	within		within\P
4502	TOK	countries		country\N5P
---	DLD	:		=\DELIM
4503	TOK	engineers		engineer\N5P
---	DLD	,		=\DELIM
##	TAG	<loc pos="DGA7">
4504	TOK	for example		for_example\DGA7
##	TAG	</loc>
---	DLE	,		=\DELIM
4505	TOK	earn		earn\VMF6R66
4506	TOK	more		more\DDC7
4507	TOK	than		than\CS
4508	TOK	unskilled		unskilled\JA
4509	TOK	textile		textile\N5S
4510	TOK	workers		worker\N5P
4511	TOK	in		in\P
4512	TOK	every		every\AG---S
4513	TOK	country		country\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4514	TOK	But	BOS	but\CC
4515	TOK	part		part\N5S
4516	TOK	is		be\V6FDRS3
4517	TOK	also		also\DGA7
4518	TOK	due		due\JA
4519	TOK	to		to\P
4520	TOK	international		international\JA
4521	TOK	differences		difference\N5P
4522	TOK	in		in\P
4523	TOK	returns		return\N5P
4524	TOK	to		to\P
4525	TOK	similar		similar\JA
4526	TOK	work		work\N5S
---	DLD	:		=\DELIM
4527	TOK	engineers		engineer\N5P
4528	TOK	in		in\P
4529	TOK	countries		country\N5P
4530	TOK	with		with\P
4531	TOK	high		high\JA
##	TAG	<name>
4532	TOK	GDPs		GDPs\N46
##	TAG	</name>
---	DLE	,		=\DELIM
4533	TOK	such		such\JA
4534	TOK	as		as\P
##	TAG	<name>
4535	TOK	Germany		Germany\N46
##	TAG	</name>
---	DLE	,		=\DELIM
4536	TOK	bring		bring\VMF6R66
4537	TOK	home		home\N5S
4538	TOK	higher		high\JC
4539	TOK	wages		wage\N5P
4540	TOK	than		than\CS
4541	TOK	do		do\V6FDR66
4542	TOK	engineers		engineer\N5P
4543	TOK	of		of\P
4544	TOK	equal		equal\JA
4545	TOK	skill		skill\N5S
4546	TOK	in		in\P
##	TAG	<name>
4547	TOK	Hungary		Hungary\N46
##	TAG	</name>
4548	TOK	or		or\CC
##	TAG	<name>
4549	TOK	India		India\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4550	TOK	These	BOS	this\AD---P
4551	TOK	differences		difference\N5P
4552	TOK	in		in\P
4553	TOK	pay		pay\VMI----
4554	TOK	are		be\V6FDR66
4555	TOK	largely		largely\DGA7
4556	TOK	due		due\JA
4557	TOK	to		to\P
4558	TOK	differences		difference\N5P
4559	TOK	in		in\P
4560	TOK	labor		labor\N5S
4561	TOK	productivity		productivity\N5S
---	DLD	:		=\DELIM
4562	TOK	the		the\AT---6
4563	TOK	quantity		quantity\N5S
4564	TOK	and		and\CC
4565	TOK	value		value\N5S
4566	TOK	of		of\P
4567	TOK	workers		worker\N5P
---	DLD	'		=\DELIM
4568	TOK	contribution		contribution\N5S
4569	TOK	to		to\P
4570	TOK	output		output\VMF6A66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4571	TOK	With	BOS	with\P
4572	TOK	development		development\N5S
---	DLD	,		=\DELIM
4573	TOK	workers		worker\N5P
4574	TOK	become		become\VMF6R66
4575	TOK	more		more\DDC7
4576	TOK	productive		productive\JA
4577	TOK	in		in\P
4578	TOK	the		the\AT---6
4579	TOK	activities		activity\N5P
4580	TOK	in		in\P
4581	TOK	which		which\RW63N-
4582	TOK	they		they\RPP3NN
4583	TOK	specialize		specialize\VMF6R66
---	DLD	:		=\DELIM
4584	TOK	their		their\APP3N6
4585	TOK	skills		skill\N5P
4586	TOK	advance		advance\VMF6R66
---	DLD	,		=\DELIM
4587	TOK	the		the\AT---6
4588	TOK	amount		amount\N5S
4589	TOK	of		of\P
4590	TOK	capital		capital\N5S
4591	TOK	supporting		support\VMG----
4592	TOK	each		each\AG---S
4593	TOK	worker		worker\N5S
4594	TOK	increases		increase\VMFDRS3
---	DLD	,		=\DELIM
4595	TOK	and		and\CC
4596	TOK	the		the\AT---6
4597	TOK	organization		organization\N5S
4598	TOK	of		of\P
4599	TOK	their		their\APP3N6
4600	TOK	work		work\N5S
4601	TOK	improves		improve\VMFDRS3
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4602	TOK	Workers	BOS	worker\N5P
4603	TOK	also		also\DGA7
4604	TOK	gain		gain\VMF6R66
4605	TOK	from		from\P
4606	TOK	economy		economy\N5S
---	DLI	-		=\DELIM
4607	TOK	wide		wide\JA
4608	TOK	growth		growth\N5S
4609	TOK	in		in\P
4610	TOK	productivity		productivity\N5S
4611	TOK	that		that\RW63N6
4612	TOK	leads		lead\VMFDRS3
4613	TOK	to		to\P
4614	TOK	higher		high\JC
4615	TOK	wages		wage\N5P
4616	TOK	as		as\P
4617	TOK	labor		labor\N5S
4618	TOK	becomes		become\VMFDRS3
4619	TOK	relatively		relatively\DGA7
4620	TOK	more		more\DDC7
4621	TOK	scarce		scarce\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4622	TOK	The	BOS	the\AT---6
##	TAG	<name>
4623	TOK	Report		Report\N46
##	TAG	</name>
4624	TOK	discusses		discuss\VMFDRS3
4625	TOK	how		how\DGAW
4626	TOK	the		the\AT---6
4627	TOK	pattern		pattern\N5S
4628	TOK	of		of\P
4629	TOK	development		development\N5S
4630	TOK	can		can\VOFDR66
4631	TOK	speed		speed\VMI----
4632	TOK	or		or\CC
4633	TOK	slow		slow\VMI----
4634	TOK	this		this\AD---S
4635	TOK	process		process\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4636	TOK	Long	BOS	long\JA
---	DLI	-		=\DELIM
4637	TOK	term		term\N5S
4638	TOK	economic		economic\JA
4639	TOK	growth		growth\N5S
4640	TOK	is		be\V6FDRS3
4641	TOK	good		good\JA
4642	TOK	for		for\P
4643	TOK	workers		worker\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4644	TOK	In	BOS	in\P
4645	TOK	low		low\JA
---	DLD	-		=\DELIM
4646	TOK	and		and\CC
4647	TOK	middle		middle\N5S
---	DLI	-		=\DELIM
4648	TOK	income		income\N5S
4649	TOK	countries		country\N5P
---	DLD	,		=\DELIM
4650	TOK	growth		growth\N5S
4651	TOK	in		in\P
4652	TOK	the		the\AT---6
4653	TOK	economy		economy\N5S
4654	TOK	is		be\V6FDRS3
4655	TOK	strongly		strongly\DGA7
4656	TOK	correlated		correlate\VMC----
4657	TOK	with		with\P
4658	TOK	wage		wage\N5S
4659	TOK	growth		growth\N5S
4660	TOK	in		in\P
4661	TOK	both		both\RIP3N-
4662	TOK	agriculture		agriculture\N5S
4663	TOK	and		and\CC
4664	TOK	manufacturing		manufacture\VMG----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4665	TOK	Rising	BOS	rise\VMG----
##	TAG	<name>
4666	TOK	GDP		GDP\N46
##	TAG	</name>
4667	TOK	means		mean\VMFDRS3
4668	TOK	rising		rise\VMG----
4669	TOK	value		value\N5S
4670	TOK	added		add\VMC----
4671	TOK	per		per\P
4672	TOK	worker		work\JC
---	DLD	,		=\DELIM
4673	TOK	and		and\CC
4674	TOK	if		if\CS
4675	TOK	value		value\N5S
4676	TOK	added		add\VMC----
4677	TOK	per		per\P
4678	TOK	worker		worker\N5S
4679	TOK	is		be\V6FDRS3
4680	TOK	rising		rise\VMG----
---	DLD	,		=\DELIM
4681	TOK	wages		wage\N5P
4682	TOK	are		be\V6FDR66
4683	TOK	likely		likely\JA
4684	TOK	to		to\P
4685	TOK	rise		rise\N5S
4686	TOK	as		as\P
4687	TOK	well		well\DGA7
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4688	TOK	The	BOS	the\AT---6
##	TAG	<name>
4689	TOK	Report		Report\N46
##	TAG	</name>
4690	TOK	explores		explore\VMFDRS3
4691	TOK	the		the\AT---6
4692	TOK	conditions		condition\N5P
4693	TOK	under		under\P
4694	TOK	which		which\RW63N-
4695	TOK	low		low\JA
---	DLD	-		=\DELIM
4696	TOK	and		and\CC
4697	TOK	middle		middle\N5S
---	DLI	-		=\DELIM
4698	TOK	income		income\N5S
4699	TOK	economies		economy\N5P
4700	TOK	can		can\VOFDR66
4701	TOK	embark		embark\VMI----
4702	TOK	on		on\P
4703	TOK	a		a\AI---S
4704	TOK	path		path\N5S
4705	TOK	of		of\P
4706	TOK	sustained		sustain\VMC----
4707	TOK	and		and\CC
4708	TOK	self		self\VMF6R66
---	DLI	-		=\DELIM
4709	TOK	reinforcing		reinforce\VMG----
4710	TOK	growth		growth\N5S
4711	TOK	together		together\DGA7
4712	TOK	with		with\P
4713	TOK	rising		rise\VMG----
4714	TOK	wages		wage\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4715	TOK	The	BOS	the\AT---6
4716	TOK	integration		integration\N5S
4717	TOK	of		of\P
4718	TOK	national		national\JA
4719	TOK	and		and\CC
4720	TOK	regional		regional\JA
4721	TOK	markets		market\N5P
4722	TOK	is		be\V6FDRS3
4723	TOK	driven		drive\VMC----
4724	TOK	by		by\P
4725	TOK	falling		fall\VMG----
4726	TOK	costs		cost\N5P
4727	TOK	of		of\P
4728	TOK	transportation		transportation\N5S
4729	TOK	and		and\CC
4730	TOK	communications		communication\N5P
---	DLD	,		=\DELIM
4731	TOK	which		which\RW63N-
4732	TOK	are		be\V6FDR66
4733	TOK	bringing		bring\VMG----
4734	TOK	together		together\DGA7
4735	TOK	goods		good\N5P
---	DLD	,		=\DELIM
4736	TOK	capital		capital\JA
---	DLD	,		=\DELIM
4737	TOK	people		people\N56
---	DLD	,		=\DELIM
4738	TOK	and		and\CC
4739	TOK	ideas		idea\N5P
4740	TOK	faster		fast\JC
4741	TOK	and		and\CC
4742	TOK	more		more\DDC7
4743	TOK	cheaply		cheaply\DGA7
4744	TOK	than		than\CS
4745	TOK	at		at\P
4746	TOK	any		any\AG---6
4747	TOK	time		time\N5S
4748	TOK	in		in\P
4749	TOK	history		history\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4750	TOK	Trade	BOS	trade\N5S
4751	TOK	has		have\V6FDRS3
4752	TOK	nearly		nearly\DGA7
4753	TOK	doubled		double\VMC----
4754	TOK	as		as\P
4755	TOK	a		a\AI---S
4756	TOK	share		share\N5S
4757	TOK	of		of\P
4758	TOK	world		world\N5S
##	TAG	<name>
4759	TOK	GDP		GDP\N46
##	TAG	</name>
4760	TOK	since		since\P
##	TAG	<num>
4761	TOK	1970		1970\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4762	TOK	Industries	BOS	industry\N5P
4763	TOK	directly		directly\DGA7
4764	TOK	or		or\CC
4765	TOK	indirectly		indirectly\DGA7
4766	TOK	related		relate\VMC----
4767	TOK	to		to\P
4768	TOK	exports		export\N5P
4769	TOK	already		already\DGA7
4770	TOK	employ		employ\VMF6R66
4771	TOK	about		about\DGA7
4772	TOK	one		one\MCS
---	DLI	-		=\DELIM
4773	TOK	sixth		sixth\JA
4774	TOK	of		of\P
4775	TOK	the		the\AT---6
4776	TOK	combined		combine\VMC----
4777	TOK	work		work\N5S
4778	TOK	force		force\N5S
4779	TOK	of		of\P
4780	TOK	the		the\AT---6
4781	TOK	developing		developing\JA
4782	TOK	and		and\CC
4783	TOK	transitional		transitional\JA
4784	TOK	countries		country\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4785	TOK	Annual	BOS	annual\JA
4786	TOK	foreign		foreign\JA
4787	TOK	capital		capital\N5S
4788	TOK	flows		flow\N5P
4789	TOK	have		have\V6F6R66
4790	TOK	risen		rise\VMC----
4791	TOK	to		to\P
4792	TOK	roughly		roughly\DGA7
##	TAG	<num>
4793	TOK	9		9\X
##	TAG	</num>
4794	TOK	percent		percent\N56
4795	TOK	of		of\P
4796	TOK	the		the\AT---6
##	TAG	<name>
4797	TOK	GDPs		GDPs\N46
##	TAG	</name>
4798	TOK	of		of\P
4799	TOK	developing		developing\JA
4800	TOK	and		and\CC
4801	TOK	transitional		transitional\JA
4802	TOK	countries		country\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4803	TOK	Had	BOS	have\V6F6A66
4804	TOK	these		this\AD---P
4805	TOK	countries		country\N5P
4806	TOK	been		be\VMC----
4807	TOK	able		able\JA
4808	TOK	to		to\P
4809	TOK	retain		retain\VMI----
4810	TOK	all		all\AG---6
4811	TOK	the		the\AT---6
4812	TOK	capital		capital\JA
4813	TOK	inflows		inflow\N5P
4814	TOK	they		they\RPP3NN
4815	TOK	have		have\V6F6R66
4816	TOK	received		receive\VMC----
4817	TOK	over		over\P
4818	TOK	the		the\AT---6
4819	TOK	years		year\N5P
---	DLD	,		=\DELIM
4820	TOK	they		they\RPP3NN
4821	TOK	would		will\VOFDA66
4822	TOK	now		now\DGA7
4823	TOK	amount		amount\VMI----
4824	TOK	to		to\P
4825	TOK	some		some\AG---6
##	TAG	<num>
4826	TOK	11		11\X
##	TAG	</num>
4827	TOK	percent		percent\N56
4828	TOK	of		of\P
4829	TOK	their		their\APP3N6
4830	TOK	total		total\JA
4831	TOK	capital		capital\N5S
4832	TOK	stocks		stock\N5P
---	DLI	-		=\DELIM
4833	TOK	but		but\CC
4834	TOK	this		this\AD---S
4835	TOK	outflow		outflow\N5S
4836	TOK	represents		represent\VMFDRS3
4837	TOK	only		only\DGA7
##	TAG	<num>
4838	TOK	2		2\X
##	TAG	</num>
4839	TOK	percent		percent\N56
4840	TOK	of		of\P
4841	TOK	the		the\AT---6
4842	TOK	capital		capital\JA
4843	TOK	stocks		stock\N5P
4844	TOK	of		of\P
4845	TOK	the		the\AT---6
4846	TOK	industrial		industrial\JA
4847	TOK	countries		country\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4848	TOK	Migration	BOS	migration\N5S
4849	TOK	is		be\V6FDRS3
4850	TOK	the		the\AT---6
4851	TOK	laggard		laggard\N5S
4852	TOK	in		in\P
4853	TOK	this		this\AD---S
4854	TOK	story		story\N5S
---	DLD	:		=\DELIM
4855	TOK	flows		flow\N5P
4856	TOK	of		of\P
4857	TOK	migrants		migrant\N5P
4858	TOK	into		into\P
4859	TOK	and		and\CC
##	TAG	<loc pos="P">
4860	TOK	out of		out_of\P
##	TAG	</loc>
4861	TOK	developing		developing\JA
4862	TOK	and		and\CC
4863	TOK	transitional		transitional\JA
4864	TOK	countries		country\N5P
---	DLD	,		=\DELIM
4865	TOK	most		most\DDS7
4866	TOK	of		of\P
4867	TOK	them		them\RPP3NA
4868	TOK	in		in\P
4869	TOK	search		search\N5S
4870	TOK	of		of\P
4871	TOK	work		work\VMI----
---	DLD	,		=\DELIM
4872	TOK	are		be\V6FDR66
4873	TOK	no		no\AI---6
4874	TOK	greater		great\JC
4875	TOK	today		today\N5S
4876	TOK	than		than\CS
4877	TOK	in		in\P
##	TAG	<num>
4878	TOK	1970		1970\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4879	TOK	Persons	BOS	person\N5P
4880	TOK	living		live\VMG----
4881	TOK	outside		outside\P
4882	TOK	their		their\APP3N6
4883	TOK	country		country\N5S
4884	TOK	of		of\P
4885	TOK	origin		origin\N5S
4886	TOK	make		make\VMF6R66
4887	TOK	up		up\P
4888	TOK	only		only\DGA7
##	TAG	<num>
4889	TOK	2		2\X
##	TAG	</num>
4890	TOK	to		to\P
##	TAG	<num>
4891	TOK	3		3\X
##	TAG	</num>
4892	TOK	percent		percent\N56
4893	TOK	of		of\P
4894	TOK	the		the\AT---6
4895	TOK	combined		combine\VMC----
4896	TOK	populations		population\N5P
4897	TOK	of		of\P
4898	TOK	the		the\AT---6
4899	TOK	low		low\JA
---	DLD	-		=\DELIM
4900	TOK	and		and\CC
4901	TOK	middle		middle\N5S
---	DLI	-		=\DELIM
4902	TOK	income		income\N5S
4903	TOK	countries		country\N5P
---	DLD	,		=\DELIM
4904	TOK	and		and\CC
4905	TOK	less		less\DDC7
4906	TOK	than		than\CS
##	TAG	<num>
4907	TOK	1		1\X
##	TAG	</num>
4908	TOK	percent		percent\N56
4909	TOK	of		of\P
4910	TOK	that		that\RDS3N-
4911	TOK	of		of\P
4912	TOK	the		the\AT---6
4913	TOK	industrial		industrial\JA
4914	TOK	countries		country\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4915	TOK	All	BOS	all\AG---6
4916	TOK	these		this\AD---P
4917	TOK	forms		form\N5P
4918	TOK	of		of\P
4919	TOK	integration		integration\N5S
4920	TOK	are		be\V6FDR66
4921	TOK	creating		create\VMG----
4922	TOK	a		a\AI---S
4923	TOK	global		global\JA
4924	TOK	labor		labor\N5S
4925	TOK	market		market\N5S
4926	TOK	where		where\CS
4927	TOK	wage		wage\N5S
4928	TOK	and		and\CC
4929	TOK	employment		employment\N5S
4930	TOK	decisions		decision\N5P
4931	TOK	in		in\P
4932	TOK	one		one\MCS
4933	TOK	country		country\N5S
4934	TOK	are		be\V6FDR66
4935	TOK	increasingly		increasingly\DGA7
4936	TOK	influenced		influence\VMC----
4937	TOK	by		by\P
4938	TOK	conditions		condition\N5P
4939	TOK	and		and\CC
4940	TOK	decisions		decision\N5P
4941	TOK	in		in\P
4942	TOK	others		other\RIP3N-
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4943	TOK	The	BOS	the\AT---6
##	TAG	<name>
4944	TOK	Report		Report\N46
##	TAG	</name>
4945	TOK	assesses		assess\VMFDRS3
4946	TOK	the		the\AT---6
4947	TOK	consequences		consequence\N5P
4948	TOK	of		of\P
4949	TOK	this		this\AD---S
4950	TOK	growing		growing\JA
4951	TOK	interdependence		interdependence\N5S
4952	TOK	for		for\P
4953	TOK	workers		worker\N5P
---	DLD	,		=\DELIM
4954	TOK	many		many\AI---P
4955	TOK	of		of\P
4956	TOK	whom		whom\RW63NA
---	DLD	,		=\DELIM
4957	TOK	rightly		rightly\DGA7
4958	TOK	or		or\CC
4959	TOK	wrongly		wrongly\DGA7
---	DLD	,		=\DELIM
4960	TOK	see		see\VMF6R66
4961	TOK	increased		increase\VMC----
4962	TOK	exposure		exposure\N5S
4963	TOK	to		to\P
4964	TOK	the		the\AT---6
4965	TOK	global		global\JA
4966	TOK	economy		economy\N5S
4967	TOK	as		as\P
4968	TOK	a		a\AI---S
4969	TOK	threat		threat\N5S
4970	TOK	to		to\P
4971	TOK	their		their\APP3N6
4972	TOK	livelihoods		livelihood\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
4973	TOK	Do	BOS	do\V6FDR66
4974	TOK	lower		low\JC
4975	TOK	wages		wage\N5P
4976	TOK	for		for\P
4977	TOK	women		woman\N5P
4978	TOK	indicate		indicate\VMF6R66
4979	TOK	discrimination		discrimination\N5S
---	DLD	?	EOS	=\DELIM
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
4980	TOK	Not	BOS	not\DGA7
4981	TOK	all		all\AG---6
4982	TOK	of		of\P
4983	TOK	the		the\AT---6
4984	TOK	observed		observe\VMC----
4985	TOK	gender		gender\N5S
4986	TOK	wage		wage\N5S
4987	TOK	gap		gap\N5S
4988	TOK	necessarily		necessarily\DGA7
4989	TOK	represents		represent\VMFDRS3
4990	TOK	discrimination		discrimination\N5S
4991	TOK	in		in\P
4992	TOK	the		the\AT---6
4993	TOK	labor		labor\N5S
4994	TOK	market		market\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4995	TOK	A	BOS	a\AI---S
4996	TOK	lower		low\JC
4997	TOK	wage		wage\N5S
