##	TAG	<div1>
##	TAG	<head>
##	TAG	<name>
1	TOK	Randomised	BOS	Randomised\N46
1854	TOK	significant		significant\JA
1855	TOK	interaction		interaction\N5S
1856	TOK	between		between\P
1857	TOK	randomisation		randomisation\N5S
1858	TOK	group		group\N5S
1859	TOK	and		and\CC
1860	TOK	baseline		baseline\N5S
1861	TOK	factor		factor\N5S
1862	TOK	status		status\N5S
1863	TOK	was		be\V6F-A66
1864	TOK	detected		detect\VMC----
1865	TOK	in		in\P
1866	TOK	either		either\AG---6
1867	TOK	analysis		analysis\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1868	TOK	Ritonavir	BOS	ritonavir\N5S
1869	TOK	significantly		significantly\DGA7
1870	TOK	reduced		reduce\VMF6A66
1871	TOK	the		the\AT---6
1872	TOK	risk		risk\N5S
1873	TOK	of		of\P
1874	TOK	disease		disease\N5S
1875	TOK	progression		progression\N5S
1876	TOK	or		or\CC
1877	TOK	death		death\N5S
1878	TOK	in		in\P
1879	TOK	all		all\AG---6
1880	TOK	categories		category\N5P
1881	TOK	of		of\P
1882	TOK	baseline		baseline\N5S
##	TAG	<name>
1883	TOK	CD4		CD4\N46
##	TAG	</name>
---	DLE	-		=\DELIM
1884	TOK	lymphocyte		lymphocyte\N5S
1885	TOK	count		count\N5S
1886	TOK	used		use\VMC----
1887	TOK	in		in\P
1888	TOK	this		this\AD---S
1889	TOK	analysis		analysis\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1890	TOK	Furthermore	BOS	furthermore\DGA7
---	DLD	,		=\DELIM
1891	TOK	the		the\AT---6
1892	TOK	results		result\N5P
1893	TOK	suggest		suggest\VMF6R66
1894	TOK	that		that\CS
1895	TOK	the		the\AT---6
1896	TOK	risk		risk\N5S
1897	TOK	of		of\P
1898	TOK	disease		disease\N5S
1899	TOK	progression		progression\N5S
1900	TOK	or		or\CC
1901	TOK	death		death\N5S
1902	TOK	increased		increase\VMC----
1903	TOK	with		with\P
1904	TOK	decreasing		decrease\VMG----
1905	TOK	baseline		baseline\N5S
##	TAG	<name>
1906	TOK	CD4		CD4\N46
##	TAG	</name>
---	DLE	-		=\DELIM
1907	TOK	lymphocyte		lymphocyte\N5S
1908	TOK	count		count\VMF6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1909	TOK	Ritonavir	BOS	ritonavir\N5S
1910	TOK	alone		alone\DGA7
1911	TOK	did		do\V6FDA66
1912	TOK	not		not\DGA7
1913	TOK	significantly		significantly\DGA7
1914	TOK	reduce		reduce\VMI----
1915	TOK	the		the\AT---6
1916	TOK	risk		risk\N5S
1917	TOK	of		of\P
1918	TOK	disease		disease\N5S
1919	TOK	progression		progression\N5S
1920	TOK	or		or\CC
1921	TOK	death		death\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1922	TOK	However	BOS	however\DGA7
---	DLD	,		=\DELIM
1923	TOK	a		a\AI---S
1924	TOK	significant		significant\JA
1925	TOK	reduction		reduction\N5S
1926	TOK	in		in\P
1927	TOK	the		the\AT---6
1928	TOK	risk		risk\N5S
1929	TOK	of		of\P
1930	TOK	disease		disease\N5S
1931	TOK	progression		progression\N5S
1932	TOK	or		or\CC
1933	TOK	death		death\N5S
1934	TOK	was		be\V6F-A66
1935	TOK	found		find\VMC----
1936	TOK	for		for\P
1937	TOK	ritonavir		ritonavir\N5S
1938	TOK	used		use\VMC----
1939	TOK	in		in\P
1940	TOK	combination		combination\N5S
1941	TOK	with		with\P
##	TAG	<loc pos="DGA7">
1942	TOK	at least		at_least\DGA7
##	TAG	</loc>
1943	TOK	one		one\MCS
1944	TOK	baseline		baseline\N5S
1945	TOK	nucleoside		nucleoside\N5S
1946	TOK	analogue		analogue\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
1947	TOK	After	BOS	after\P
1948	TOK	the		the\AT---6
1949	TOK	clinical		clinical\JA
1950	TOK	benefit		benefit\N5S
1951	TOK	of		of\P
1952	TOK	ritonavir		ritonavir\N5S
1953	TOK	had		have\V6F6A66
1954	TOK	been		be\VMC----
1955	TOK	demonstrated		demonstrate\VMF6A66
---	DLD	,		=\DELIM
1956	TOK	events		event\N5P
1957	TOK	were		be\V6F-A66
##	TAG	<loc pos="DGA7">
1958	TOK	no longer		no_longer\DGA7
##	TAG	</loc>
1959	TOK	assessed		assess\VMC----
1960	TOK	by		by\P
1961	TOK	independent		independent\JA
1962	TOK	reviewers		reviewer\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1963	TOK	Therefore	BOS	therefore\DGA7
---	DLD	,		=\DELIM
1964	TOK	we		we\RPP1NN
1965	TOK	could		can\VOFDA66
1966	TOK	not		not\DGA7
1967	TOK	include		include\VMI----
1968	TOK	disease		disease\N5S
1969	TOK	progression		progression\N5S
1970	TOK	in		in\P
1971	TOK	an		an\AI---S
1972	TOK	analysis		analysis\N5S
1973	TOK	to		to\P
1974	TOK	the		the\AT---6
1975	TOK	end		end\N5S
1976	TOK	of		of\P
1977	TOK	period		period\N5S
##	TAG	<num>
1978	TOK	3		3\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1979	TOK	However	BOS	however\DGA7
---	DLD	,		=\DELIM
1980	TOK	analysis		analysis\N5S
1981	TOK	of		of\P
1982	TOK	the		the\AT---6
1983	TOK	survival		survival\N5S
1984	TOK	status		status\N5S
1985	TOK	of		of\P
1986	TOK	patients		patient\N5P
1987	TOK	at		at\P
1988	TOK	the		the\AT---6
1989	TOK	end		end\N5S
1990	TOK	of		of\P
1991	TOK	period		period\N5S
##	TAG	<num>
1992	TOK	3		3\X
##	TAG	</num>
1993	TOK	was		be\V6F-A66
1994	TOK	possible		possible\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<num>
1995	TOK	87	BOS	87\X
##	TAG	</num>
---	DLE	(		=\DELIM
##	TAG	<num>
1996	TOK	16		16\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
1997	TOK	patients		patient\N5P
1998	TOK	assigned		assign\VMC----
1999	TOK	ritonavir		ritonavir\N5S
2000	TOK	and		and\CC
##	TAG	<num>
2001	TOK	126		126\X
##	TAG	</num>
---	DLE	(		=\DELIM
##	TAG	<num>
2002	TOK	23		23\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
2003	TOK	patients		patient\N5P
2004	TOK	assigned		assign\VMC----
##	TAG	<foreign lang="LA" pos="N5S">
2005	TOK	placebo		placebo\N5S
##	TAG	</foreign>
2006	TOK	died		die\VMF6A66
2007	TOK	from		from\P
2008	TOK	any		any\AG---6
2009	TOK	cause		cause\VMF6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2010	TOK	The	BOS	the\AT---6
2011	TOK	hazard		hazard\N5S
2012	TOK	ratio		ratio\N5S
2013	TOK	was		be\V6F-A66
2014	TOK	xxx		noanat\W
---	DLE	(		=\DELIM
##	TAG	<na type="function">
2015	TOK	95% CI		noanat\W
##	TAG	</na>
2016	TOK	xxx		noanat\W
---	DLD	;		=\DELIM
2017	TOK	log		log\VMF6R66
---	DLI	-		=\DELIM
2018	TOK	rank		rank\N5S
2019	TOK	xxx		noanat\W
---	DLD	;		=\DELIM
2020	TOK	figure		figure\N5S
##	TAG	<num>
2021	TOK	3		3\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
2023	TOK	In	BOS	in\P
2024	TOK	the		the\AT---6
2025	TOK	ritonavir		ritonavir\N5S
2026	TOK	group		group\VMF6R66
---	DLE	(		=\DELIM
2027	TOK	for		for\P
2028	TOK	patients		patient\N5P
2029	TOK	who		who\RW63N-
2030	TOK	had		have\V6F6A66
2031	TOK	data		data\N56
2032	TOK	available		available\JA
2033	TOK	for		for\P
2034	TOK	all		all\AG---6
2035	TOK	time		time\N5S
2036	TOK	points		point\VMFDRS3
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
##	TAG	<name>
2037	TOK	CD4		CD4\N46
##	TAG	</name>
---	DLE	-		=\DELIM
2038	TOK	lymphocyte		lymphocyte\N5S
2039	TOK	counts		count\N5P
2040	TOK	increased		increase\VMC----
2041	TOK	from		from\P
2042	TOK	a		a\AI---S
2043	TOK	baseline		baseline\N5S
2044	TOK	mean		mean\VMF6R66
2045	TOK	of		of\P
##	TAG	<num>
2046	TOK	31		31\X
##	TAG	</num>
---	DLE	/		=\DELIM
2047	TOK	xxx		noanat\W
---	DLE	(		=\DELIM
2048	TOK	peak		peak\N5S
2049	TOK	increase		increase\VMF6R66
##	TAG	<num>
2050	TOK	57		57\X
##	TAG	</num>
---	DLE	/		=\DELIM
2051	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
---	DLD	,		=\DELIM
2052	TOK	and		and\CC
##	TAG	<name>
2053	TOK	CD8		CD8\N46
##	TAG	</name>
---	DLE	-		=\DELIM
2054	TOK	lymphocyte		lymphocyte\N5S
2055	TOK	counts		count\N5P
2056	TOK	increased		increase\VMC----
2057	TOK	from		from\P
2058	TOK	a		a\AI---S
2059	TOK	baseline		baseline\N5S
2060	TOK	mean		mean\VMF6R66
2061	TOK	of		of\P
##	TAG	<num>
2062	TOK	495		495\X
##	TAG	</num>
---	DLE	/		=\DELIM
2063	TOK	xxx		noanat\W
---	DLE	(		=\DELIM
2064	TOK	peak		peak\N5S
2065	TOK	increase		increase\VMF6R66
##	TAG	<num>
2066	TOK	425		425\X
##	TAG	</num>
---	DLE	/		=\DELIM
2067	TOK	xxx		noanat\W
---	DLD	;		=\DELIM
2068	TOK	figure		figure\N5S
##	TAG	<num>
2069	TOK	4		4\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2070	TOK	The	BOS	the\AT---6
2071	TOK	higher		high\JC
##	TAG	<name>
2072	TOK	CD4		CD4\N46
##	TAG	</name>
2073	TOK	counts		count\N5P
2074	TOK	were		be\V6F-A66
2075	TOK	sustained		sustain\VMC----
2076	TOK	for		for\P
2077	TOK	ritonavir		ritonavir\N5S
2078	TOK	treated		treat\VMC----
2079	TOK	patients		patient\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2080	TOK	The	BOS	the\AT---6
##	TAG	<name>
2081	TOK	CD8		CD8\N46
##	TAG	</name>
2082	TOK	counts		count\N5P
2083	TOK	fell		fall\VMF6A66
2084	TOK	from		from\P
2085	TOK	the		the\AT---6
2086	TOK	peak		peak\N5S
2087	TOK	in		in\P
2088	TOK	period		period\N5S
##	TAG	<num>
2089	TOK	1		1\X
##	TAG	</num>
2090	TOK	but		but\CC
2091	TOK	stabilised		stabilise\VMC----
2092	TOK	in		in\P
2093	TOK	periods		period\N5P
##	TAG	<num>
2094	TOK	2		2\X
##	TAG	</num>
2095	TOK	and		and\CC
##	TAG	<num>
2096	TOK	3		3\X
##	TAG	</num>
---	DLE	,		=\DELIM
2097	TOK	during		during\P
2098	TOK	which		which\RW63N-
2099	TOK	the		the\AT---6
2100	TOK	mean		mean\JA
2101	TOK	effects		effect\N5P
2102	TOK	for		for\P
2103	TOK	both		both\RIP3N-
##	TAG	<name>
2104	TOK	CD4		CD4\N46
##	TAG	</name>
2105	TOK	and		and\CC
##	TAG	<name>
2106	TOK	CD8		CD8\N46
##	TAG	</name>
2107	TOK	lymphocytes		lymphocyte\N5P
2108	TOK	were		be\V6F-A66
2109	TOK	matched		match\VMC----
2110	TOK	in		in\P
2111	TOK	the		the\AT---6
##	TAG	<foreign lang="LA" pos="N5S">
2112	TOK	placebo		placebo\N5S
##	TAG	</foreign>
2113	TOK	group		group\VMF6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
2114	TOK	In	BOS	in\P
2115	TOK	the		the\AT---6
2116	TOK	antiviral		antiviral\JA
2117	TOK	activity		activity\N5S
2118	TOK	subset		subset\N5S
---	DLD	,		=\DELIM
2119	TOK	plasma		plasma\N5S
2120	TOK	viral		viral\JA
2121	TOK	load		load\N5S
2122	TOK	fell		fall\VMF6A66
2123	TOK	rapidly		rapidly\DGA7
2124	TOK	in		in\P
2125	TOK	patients		patient\N5P
2126	TOK	assigned		assign\VMC----
2127	TOK	ritonavir		ritonavir\N5S
---	DLD	,		=\DELIM
2128	TOK	with		with\P
2129	TOK	a		a\AI---S
2130	TOK	maximum		maximum\N5S
2131	TOK	mean		mean\JA
2132	TOK	reduction		reduction\N5S
2133	TOK	from		from\P
2134	TOK	baseline		baseline\N5S
2135	TOK	of		of\P
2136	TOK	xxx		noanat\W
2137	TOK	copies/mL		copies/mL\N5S
2138	TOK	at		at\P
##	TAG	<num>
2139	TOK	2		2\X
##	TAG	</num>
2140	TOK	weeks		week\N5P
---	DLD	,		=\DELIM
2141	TOK	followed		follow\VMC----
2142	TOK	by		by\P
2143	TOK	a		a\AI---S
2144	TOK	subsequent		subsequent\JA
2145	TOK	return		return\N5S
2146	TOK	toward		toward\P
2147	TOK	baseline		baseline\N5S
---	DLE	(		=\DELIM
2148	TOK	figure		figure\N5S
##	TAG	<num>
2149	TOK	4		4\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<name>
2150	TOK	HIV	BOS	HIV\N46
##	TAG	</name>
---	DLE	-		=\DELIM
##	TAG	<num>
2151	TOK	1		1\X
##	TAG	</num>
##	TAG	<name>
2152	TOK	RNA		RNA\N46
##	TAG	</name>
2153	TOK	concentrations		concentration\N5P
2154	TOK	then		then\DGA7
2155	TOK	stabilised		stabilise\VMC----
2156	TOK	during		during\P
2157	TOK	period		period\N5S
##	TAG	<num>
2158	TOK	two		two\X
##	TAG	</num>
2159	TOK	at		at\P
2160	TOK	a		a\AI---S
2161	TOK	value		value\N5S
2162	TOK	of		of\P
2163	TOK	about		about\DGA7
2164	TOK	xxx		noanat\W
2165	TOK	copies/mL		copies/mL\N5S
2166	TOK	lower		low\JC
2167	TOK	than		than\CS
2168	TOK	baseline		baseline\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2169	TOK	During	BOS	during\P
2170	TOK	periods		period\N5P
##	TAG	<num>
2171	TOK	2		2\X
##	TAG	</num>
2172	TOK	and		and\CC
##	TAG	<num>
2173	TOK	3		3\X
##	TAG	</num>
---	DLE	,		=\DELIM
2174	TOK	when		when\CS
2175	TOK	patients		patient\N5P
2176	TOK	switched		switch\VMC----
2177	TOK	to		to\P
2178	TOK	open		open\VMI----
---	DLI	-		=\DELIM
2179	TOK	label		label\N5S
2180	TOK	ritonavir		ritonavir\N5S
---	DLD	,		=\DELIM
2181	TOK	plasma		plasma\N5S
2182	TOK	viraemia		viraemia\N5S
2183	TOK	in		in\P
2184	TOK	the		the\AT---6
2185	TOK	remaining		remain\VMG----
2186	TOK	placebo		placebo\N5S
---	DLI	-		=\DELIM
2187	TOK	group		group\N5S
2188	TOK	patients		patient\N5P
2189	TOK	fell		fall\VMF6A66
2190	TOK	to		to\P
2191	TOK	values		value\N5P
2192	TOK	below		below\P
2193	TOK	those		that\RDP3N-
2194	TOK	observed		observe\VMC----
2195	TOK	in		in\P
2196	TOK	the		the\AT---6
2197	TOK	remaining		remain\VMG----
2198	TOK	ritonavir		ritonavir\N5S
2199	TOK	group		group\N5S
2200	TOK	patients		patient\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
2201	TOK	Adverse	BOS	adverse\JA
2202	TOK	effects	EOS	effect\N5P
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
2204	TOK	Overall	BOS	overall\JA
##	TAG	<num>
2205	TOK	114		114\X
##	TAG	</num>
---	DLE	(		=\DELIM
2206	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
2207	TOK	of		of\P
2208	TOK	patients		patient\N5P
2209	TOK	in		in\P
2210	TOK	the		the\AT---6
2211	TOK	ritonavir		ritonavir\N5S
2212	TOK	group		group\N5S
2213	TOK	and		and\CC
##	TAG	<num>
2214	TOK	45		45\X
##	TAG	</num>
---	DLE	(		=\DELIM
2215	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
2216	TOK	of		of\P
2217	TOK	patients		patient\N5P
2218	TOK	in		in\P
2219	TOK	the		the\AT---6
##	TAG	<foreign lang="LA" pos="N5S">
2220	TOK	placebo		placebo\N5S
##	TAG	</foreign>
2221	TOK	group		group\N5S
2222	TOK	withdrew		withdraw\VMF6A66
2223	TOK	from		from\P
2224	TOK	treatment		treatment\N5S
2225	TOK	with		with\P
2226	TOK	masked		mask\VMC----
2227	TOK	study		study\N5S
2228	TOK	medication		medication\N5S
---	DLE	(		=\DELIM
2229	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2231	TOK	However	BOS	however\DGA7
---	DLD	,		=\DELIM
2232	TOK	many		many\AI---P
2233	TOK	of		of\P
2234	TOK	those		that\RDP3N-
2235	TOK	in		in\P
2236	TOK	the		the\AT---6
2237	TOK	ritonavir		ritonavir\N5S
2238	TOK	group		group\N5S
2239	TOK	withdrew		withdraw\VMF6A66
2240	TOK	from		from\P
2241	TOK	treatment		treatment\N5S
2242	TOK	during		during\P
2243	TOK	the		the\AT---6
2244	TOK	first		first\MOS
##	TAG	<num>
2245	TOK	4		4\X
##	TAG	</num>
2246	TOK	weeks		week\N5P
2247	TOK	of		of\P
2248	TOK	treatment		treatment\N5S
---	DLD	;		=\DELIM
##	TAG	<na type="function">
2249	TOK	9% of		noanat\W
##	TAG	</na>
2250	TOK	the		the\AT---6
2251	TOK	ritonavir		ritonavir\N5S
2252	TOK	group		group\N5S
2253	TOK	and		and\CC
##	TAG	<na type="function">
2254	TOK	1% of		noanat\W
##	TAG	</na>
2255	TOK	the		the\AT---6
##	TAG	<foreign lang="LA" pos="N5S">
2256	TOK	placebo		placebo\N5S
##	TAG	</foreign>
2257	TOK	group		group\N5S
2258	TOK	withdrew		withdraw\VMF6A66
2259	TOK	from		from\P
2260	TOK	masked		mask\VMC----
2261	TOK	study		study\N5S
2262	TOK	medication		medication\N5S
2263	TOK	during		during\P
2264	TOK	period		period\N5S
##	TAG	<num>
2265	TOK	1		1\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2266	TOK	Table	BOS	table\VMF6R66
##	TAG	<num>
2267	TOK	4		4\X
##	TAG	</num>
2268	TOK	lists		list\VMFDRS3
2269	TOK	the		the\AT---6
2270	TOK	most		most\DDS7
2271	TOK	frequently		frequently\DGA7
2272	TOK	reported		report\VMF6A66
2273	TOK	adverse		adverse\JA
2274	TOK	events		event\N5P
2275	TOK	and		and\CC
2276	TOK	reasons		reason\N5P
2277	TOK	for		for\P
2278	TOK	withdrawal		withdrawal\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2279	TOK	These	BOS	this\AD---P
2280	TOK	events		event\N5P
2281	TOK	were		be\V6F-A66
2282	TOK	most		most\DDS7
2283	TOK	commonly		commonly\DGA7
2284	TOK	classified		classify\VMC----
2285	TOK	as		as\P
2286	TOK	gastrointestinal		gastrointestinal\JA
2287	TOK	symptoms		symptom\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
2288	TOK	Abnormal	BOS	abnormal\JA
2289	TOK	results		result\N5P
2290	TOK	of		of\P
2291	TOK	biochemical		biochemical\JA
2292	TOK	laboratory		laboratory\N5S
2293	TOK	tests		test\N5P
2294	TOK	were		be\V6F-A66
2295	TOK	more		more\DDC7
2296	TOK	common		common\JA
2297	TOK	with		with\P
2298	TOK	ritonavir		ritonavir\N5S
2299	TOK	than		than\CS
2300	TOK	with		with\P
2301	TOK	placebo		placebo\N5S
---	DLD	:		=\DELIM
2302	TOK	high		high\JA
2303	TOK	concentrations		concentration\N5P
2304	TOK	of		of\P
2305	TOK	alanine		alanine\N5S
2306	TOK	aminotransferase		aminotransferase\N5S
---	DLE	(		=\DELIM
##	TAG	<num>
2307	TOK	>215		>215\X
##	TAG	</num>
##	TAG	<na type="function">
2308	TOK	IU/L		noanat\W
##	TAG	</na>
---	DLE	)		=\DELIM
2309	TOK	occurred		occur\VMC----
2310	TOK	in		in\P
2311	TOK	xxx		noanat\W
##	TAG	<foreign lang="LA" pos="P">
2312	TOK	versus		versus\P
##	TAG	</foreign>
2313	TOK	xxx		noanat\W
2314	TOK	g-glutamyl		g-glutamyl\N5S
2315	TOK	transpeptidase		transpeptidase\N5S
2316	TOK	above		above\P
##	TAG	<num>
2317	TOK	300		300\X
##	TAG	</num>
2318	TOK	xxx		noanat\W
2319	TOK	in		in\P
2320	TOK	xxx		noanat\W
##	TAG	<foreign lang="LA" pos="P">
2321	TOK	versus		versus\P
##	TAG	</foreign>
2322	TOK	xxx		noanat\W
2323	TOK	creatine		creatine\N5S
2324	TOK	phosphokinase		phosphokinase\N5S
2325	TOK	above		above\P
##	TAG	<num>
2326	TOK	800		800\X
##	TAG	</num>
##	TAG	<na type="function">
2327	TOK	IU/L		noanat\W
##	TAG	</na>
2328	TOK	in		in\P
2329	TOK	xxx		noanat\W
##	TAG	<foreign lang="LA" pos="P">
2330	TOK	versus		versus\P
##	TAG	</foreign>
2331	TOK	xxx		noanat\W
---	DLD	;		=\DELIM
2332	TOK	and		and\CC
2333	TOK	fasting		fast\VMG----
2334	TOK	serum		serum\N5S
2335	TOK	triglycerides		triglyceride\N5P
2336	TOK	above		above\P
2337	TOK	xxx		noanat\W
2338	TOK	mmol/L		mmol/L\N5S
2339	TOK	in		in\P
2340	TOK	xxx		noanat\W
##	TAG	<foreign lang="LA" pos="P">
2341	TOK	versus		versus\P
##	TAG	</foreign>
2342	TOK	xxx		noanat\W
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2343	TOK	By	BOS	by\P
2344	TOK	contrast		contrast\VMI----
---	DLD	,		=\DELIM
2345	TOK	haematological		haematological\JA
2346	TOK	abnormalities		abnormality\N5P
2347	TOK	were		be\V6F-A66
2348	TOK	less		less\DDC7
2349	TOK	frequent		frequent\JA
2350	TOK	in		in\P
2351	TOK	the		the\AT---6
2352	TOK	ritonavir		ritonavir\N5S
2353	TOK	group		group\N5S
2354	TOK	than		than\CS
2355	TOK	in		in\P
2356	TOK	the		the\AT---6
##	TAG	<foreign lang="LA" pos="N5S">
2357	TOK	placebo		placebo\N5S
##	TAG	</foreign>
2358	TOK	group		group\VMF6R66
---	DLD	:		=\DELIM
2359	TOK	anaemia		anaemia\N5S
---	DLE	(		=\DELIM
2360	TOK	packed		pack\VMF6A66
---	DLI	-		=\DELIM
2361	TOK	cell		cell\N5S
2362	TOK	volume		volume\N5S
2363	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
2364	TOK	occurred		occur\VMC----
2365	TOK	in		in\P
2366	TOK	xxx		noanat\W
##	TAG	<foreign lang="LA" pos="P">
2367	TOK	versus		versus\P
##	TAG	</foreign>
2368	TOK	xxx		noanat\W
---	DLE	,		=\DELIM
2369	TOK	and		and\CC
2370	TOK	neutropenia		neutropenia\N5S
---	DLE	(		=\DELIM
2371	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
2372	TOK	in		in\P
2373	TOK	xxx		noanat\W
##	TAG	<foreign lang="LA" pos="P">
2374	TOK	versus		versus\P
##	TAG	</foreign>
2375	TOK	xxx		noanat\W
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
2376	TOK	Discussion	BOS	discussion\N5S
tf	TOK		EOS	=\DELS
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
2378	TOK	In	BOS	in\P
2379	TOK	this		this\AD---S
2380	TOK	study		study\N5S
2381	TOK	ritonavir		ritonavir\N5S
2382	TOK	reduced		reduce\VMF6A66
2383	TOK	the		the\AT---6
2384	TOK	risk		risk\N5S
2385	TOK	of		of\P
##	TAG	<name>
2386	TOK	AIDS		AIDS\N46
##	TAG	</name>
2387	TOK	complications		complication\N5P
2388	TOK	and		and\CC
2389	TOK	prolonged		prolong\VMF6A66
2390	TOK	survival		survival\N5S
2391	TOK	in		in\P
2392	TOK	patients		patient\N5P
2393	TOK	with		with\P
2394	TOK	advanced		advance\VMC----
##	TAG	<name>
2395	TOK	HIV		HIV\N46
##	TAG	</name>
---	DLE	-		=\DELIM
##	TAG	<num>
2396	TOK	1		1\X
##	TAG	</num>
2397	TOK	disease		disease\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2398	TOK	The	BOS	the\AT---6
2399	TOK	participants		participant\N5P
2400	TOK	in		in\P
2401	TOK	this		this\AD---S
2402	TOK	large		large\JA
---	DLI	-		=\DELIM
2403	TOK	scale		scale\N5S
2404	TOK	clinical		clinical\JA
2405	TOK	trial		trial\N5S
2406	TOK	were		be\V6F-A66
2407	TOK	representative		representative\JA
2408	TOK	of		of\P
2409	TOK	many		many\AI---P
2410	TOK	patients		patient\N5P
2411	TOK	with		with\P
2412	TOK	advanced		advance\VMC----
##	TAG	<name>
2413	TOK	HIV		HIV\N46
##	TAG	</name>
---	DLE	-		=\DELIM
##	TAG	<num>
2414	TOK	1		1\X
##	TAG	</num>
2415	TOK	disease		disease\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2416	TOK	The	BOS	the\AT---6
2417	TOK	effectiveness		effectiveness\N5S
2418	TOK	of		of\P
2419	TOK	ritonavir		ritonavir\N5S
2420	TOK	treatment		treatment\N5S
2421	TOK	against		against\P
2422	TOK	disease		disease\N5S
2423	TOK	was		be\V6F-A66
2424	TOK	conservatively		conservatively\DGA7
2425	TOK	estimated		estimate\VMC----
2426	TOK	in		in\P
2427	TOK	terms		term\N5P
2428	TOK	of		of\P
2429	TOK	rigorously		rigorously\DGA7
2430	TOK	confirmed		confirm\VMC----
2431	TOK	clinical		clinical\JA
2432	TOK	outcomes		outcome\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2433	TOK	Common	BOS	common\JA
##	TAG	<name>
2434	TOK	HIV		HIV\N46
##	TAG	</name>
---	DLE	-		=\DELIM
##	TAG	<num>
2435	TOK	1		1\X
##	TAG	</num>
---	DLE	-		=\DELIM
2436	TOK	related		relate\VMC----
2437	TOK	disorders		disorder\N5P
2438	TOK	were		be\V6F-A66
2439	TOK	consistently		consistently\DGA7
2440	TOK	less		less\DDC7
2441	TOK	common		common\JA
2442	TOK	as		as\P
2443	TOK	first		first\MOS
2444	TOK	outcomes		outcome\N5P
2445	TOK	in		in\P
2446	TOK	the		the\AT---6
2447	TOK	ritonavir		ritonavir\N5S
2448	TOK	group		group\N5S
2449	TOK	than		than\CS
2450	TOK	in		in\P
2451	TOK	the		the\AT---6
##	TAG	<foreign lang="LA" pos="N5S">
2452	TOK	placebo		placebo\N5S
##	TAG	</foreign>
2453	TOK	group		group\VMF6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
##	TAG	<num>
2454	TOK	Two	BOS	Two\X
##	TAG	</num>
2455	TOK	main		main\JA
2456	TOK	factors		factor\N5P
2457	TOK	may		may\VOFDR66
2458	TOK	have		have\VMI----
