##	TAG	<div1>
##	TAG	<head>
1	TOK	CITES	BOS	cite\VMFDRS3
4718	TOK	the		the\AT---6
##	TAG	<name>
4719	TOK	Parties		Parties\N46
##	TAG	</name>
4720	TOK	as		as\CS
4721	TOK	soon		soon\DGA7
4722	TOK	as		as\DGA7
4723	TOK	possible		possible\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4724	TOK	c	BOS	c\N5S
4725	TOK	For		For\N5S
4726	TOK	species		species\N56
4727	TOK	other		other\JA
4728	TOK	than		than\CS
4729	TOK	marine		marine\JA
4730	TOK	species		species\N56
---	DLD	,		=\DELIM
4731	TOK	the		the\AT---6
##	TAG	<name>
4732	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
4733	TOK	shall		shall\VOFDR66
---	DLD	,		=\DELIM
4734	TOK	upon		upon\P
4735	TOK	receiving		receive\VMG----
4736	TOK	the		the\AT---6
4737	TOK	text		text\N5S
4738	TOK	of		of\P
4739	TOK	the		the\AT---6
4740	TOK	proposed		propose\VMC----
4741	TOK	amendment		amendment\N5S
---	DLD	,		=\DELIM
4742	TOK	immediately		immediately\DGA7
4743	TOK	communicate		communicate\VMF6R66
4744	TOK	it		it\RPS3N6
4745	TOK	to		to\P
4746	TOK	the		the\AT---6
##	TAG	<name>
4747	TOK	Parties		Parties\N46
##	TAG	</name>
---	DLE	,		=\DELIM
4748	TOK	and		and\CC
---	DLD	,		=\DELIM
4749	TOK	as		as\DGA7
4750	TOK	soon		soon\DGA7
4751	TOK	as		as\CS
4752	TOK	possible		possible\JA
4753	TOK	thereafter		thereafter\DGA7
---	DLD	,		=\DELIM
4754	TOK	its		its\APS3N6
4755	TOK	own		own\JA
##	TAG	<abbr>
4756	TOK	recommendations.		recommendations.\N5S
##	TAG	</abbr>
4757	TOK	d		d\N5S
##	TAG	<name>
4758	TOK	Any Party		Any_Party\N46
##	TAG	</name>
4759	TOK	may		may\VOFDR66
---	DLD	,		=\DELIM
4760	TOK	within		within\P
##	TAG	<num>
4761	TOK	60		60\X
##	TAG	</num>
4762	TOK	days		day\N5P
4763	TOK	of		of\P
4764	TOK	the		the\AT---6
4765	TOK	date		date\N5S
4766	TOK	on		on\P
4767	TOK	which		which\RW63N-
4768	TOK	the		the\AT---6
##	TAG	<name>
4769	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
4770	TOK	communicated		communicate\VMF6A66
4771	TOK	its		its\APS3N6
4772	TOK	recommendations		recommendation\N5P
4773	TOK	to		to\P
4774	TOK	the		the\AT---6
##	TAG	<name>
4775	TOK	Parties		Parties\N46
##	TAG	</name>
4776	TOK	under		under\P
4777	TOK	sub		sub\VMI----
---	DLI	-		=\DELIM
4778	TOK	paragraph		paragraph\N5S
---	DLE	(		=\DELIM
4779	TOK	b		b\N5S
---	DLD	)		=\DELIM
4780	TOK	or		or\CC
---	DLE	(		=\DELIM
4781	TOK	c		c\N5S
---	DLD	)		=\DELIM
4782	TOK	of		of\P
4783	TOK	this		this\AD---S
4784	TOK	paragraph		paragraph\N5S
---	DLD	,		=\DELIM
4785	TOK	transmit		transmit\VMI----
4786	TOK	to		to\P
4787	TOK	the		the\AT---6
##	TAG	<name>
4788	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
4789	TOK	any		any\AG---6
4790	TOK	comments		comment\N5P
4791	TOK	on		on\P
4792	TOK	the		the\AT---6
4793	TOK	proposed		propose\VMC----
4794	TOK	amendment		amendment\N5S
4795	TOK	together		together\DGA7
4796	TOK	with		with\P
4797	TOK	any		any\AG---6
4798	TOK	relevant		relevant\JA
4799	TOK	scientific		scientific\JA
4800	TOK	data		data\N56
4801	TOK	and		and\CC
##	TAG	<abbr>
4802	TOK	information.		information.\N5S
##	TAG	</abbr>
4803	TOK	e		e\N5S
##	TAG	<name>
4804	TOK	The Secretariat		The_Secretariat\N46
##	TAG	</name>
4805	TOK	shall		shall\VOFDR66
4806	TOK	communicate		communicate\VMI----
4807	TOK	the		the\AT---6
4808	TOK	replies		reply\N5P
4809	TOK	received		receive\VMC----
4810	TOK	together		together\DGA7
4811	TOK	with		with\P
4812	TOK	its		its\APS3N6
4813	TOK	own		own\JA
4814	TOK	recommendations		recommendation\N5P
4815	TOK	to		to\P
4816	TOK	the		the\AT---6
##	TAG	<name>
4817	TOK	Parties		Parties\N46
##	TAG	</name>
4818	TOK	as		as\CS
4819	TOK	soon		soon\DGA7
4820	TOK	as		as\P
##	TAG	<abbr>
4821	TOK	possible.		possible.\JA
##	TAG	</abbr>
4822	TOK	f		f\N5S
4823	TOK	If		if\N5S
4824	TOK	no		no\AI---6
4825	TOK	objection		objection\N5S
4826	TOK	to		to\P
4827	TOK	the		the\AT---6
4828	TOK	proposed		propose\VMC----
4829	TOK	amendment		amendment\N5S
4830	TOK	is		be\V6FDRS3
4831	TOK	received		receive\VMC----
4832	TOK	by		by\P
4833	TOK	the		the\AT---6
##	TAG	<name>
4834	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
4835	TOK	within		within\P
##	TAG	<num>
4836	TOK	30		30\X
##	TAG	</num>
4837	TOK	days		day\N5P
4838	TOK	of		of\P
4839	TOK	the		the\AT---6
4840	TOK	date		date\N5S
4841	TOK	the		the\AT---6
4842	TOK	replies		reply\N5P
4843	TOK	and		and\CC
4844	TOK	recommendations		recommendation\N5P
4845	TOK	were		be\V6F-A66
4846	TOK	communicated		communicate\VMC----
4847	TOK	under		under\P
4848	TOK	the		the\AT---6
4849	TOK	provisions		provision\N5P
4850	TOK	of		of\P
4851	TOK	sub		sub\VMI----
---	DLI	-		=\DELIM
4852	TOK	paragraph		paragraph\N5S
---	DLE	(		=\DELIM
4853	TOK	e		e\N5S
---	DLD	)		=\DELIM
4854	TOK	of		of\P
4855	TOK	this		this\AD---S
4856	TOK	paragraph		paragraph\N5S
---	DLD	,		=\DELIM
4857	TOK	the		the\AT---6
4858	TOK	amendment		amendment\N5S
4859	TOK	shall		shall\VOFDR66
4860	TOK	enter		enter\VMI----
4861	TOK	into		into\P
4862	TOK	force		force\VMI----
##	TAG	<num>
4863	TOK	90		90\X
##	TAG	</num>
4864	TOK	days		day\N5P
4865	TOK	later		later\DGC7
4866	TOK	for		for\P
4867	TOK	all		all\AG---6
##	TAG	<name>
4868	TOK	Parties		Parties\N46
##	TAG	</name>
4869	TOK	except		except\CS
4870	TOK	those		that\RDP3N-
4871	TOK	which		which\RW63N-
4872	TOK	make		make\VMF6R66
4873	TOK	a		a\AI---S
4874	TOK	reservation		reservation\N5S
4875	TOK	in		in\P
4876	TOK	accordance		accordance\N5S
4877	TOK	with		with\P
4878	TOK	paragraph		paragraph\N5S
##	TAG	<num>
4879	TOK	3		3\X
##	TAG	</num>
4880	TOK	of		of\P
4881	TOK	this		this\AD---S
##	TAG	<abbr>
4882	TOK	Article.		Article.\N5S
##	TAG	</abbr>
4883	TOK	g		g\N5S
4884	TOK	If		if\N5S
4885	TOK	an		an\AI---S
4886	TOK	objection		objection\N5S
4887	TOK	by		by\P
4888	TOK	any		any\AG---6
##	TAG	<name>
4889	TOK	Party		Party\N46
##	TAG	</name>
4890	TOK	is		be\V6FDRS3
4891	TOK	received		receive\VMC----
4892	TOK	by		by\P
4893	TOK	the		the\AT---6
##	TAG	<name>
4894	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
---	DLE	,		=\DELIM
4895	TOK	the		the\AT---6
4896	TOK	proposed		propose\VMC----
4897	TOK	amendment		amendment\N5S
4898	TOK	shall		shall\VOFDR66
4899	TOK	be		be\VMI----
4900	TOK	submitted		submit\VMC----
4901	TOK	to		to\P
4902	TOK	a		a\AI---S
4903	TOK	postal		postal\JA
4904	TOK	vote		vote\N5S
4905	TOK	in		in\P
4906	TOK	accordance		accordance\N5S
4907	TOK	with		with\P
4908	TOK	the		the\AT---6
4909	TOK	provisions		provision\N5P
4910	TOK	of		of\P
4911	TOK	sub		sub\VMI----
---	DLI	-		=\DELIM
4912	TOK	paragraphs		paragraph\N5P
---	DLE	(		=\DELIM
4913	TOK	h		h\N5S
---	DLD	)		=\DELIM
---	DLE	,		=\DELIM
---	DLE	(		=\DELIM
4914	TOK	i		i\RPS1NN
---	DLD	)		=\DELIM
4915	TOK	and		and\CC
---	DLE	(		=\DELIM
4916	TOK	j		j\N5S
---	DLD	)		=\DELIM
4917	TOK	of		of\P
4918	TOK	this		this\AD---S
##	TAG	<abbr>
4919	TOK	paragraph.		paragraph.\N5S
##	TAG	</abbr>
4920	TOK	h		h\N5S
##	TAG	<name>
4921	TOK	The Secretariat		The_Secretariat\N46
##	TAG	</name>
4922	TOK	shall		shall\VOFDR66
4923	TOK	notify		notify\VMI----
4924	TOK	the		the\AT---6
##	TAG	<name>
4925	TOK	Parties		Parties\N46
##	TAG	</name>
4926	TOK	that		that\CS
4927	TOK	notification		notification\N5S
4928	TOK	of		of\P
4929	TOK	objection		objection\N5S
4930	TOK	has		have\V6FDRS3
4931	TOK	been		be\VMC----
##	TAG	<abbr>
4932	TOK	received.		received.\N5P
##	TAG	</abbr>
4933	TOK	i		num\MC6
##	TAG	<name>
4934	TOK	Unless		Unless\N46
##	TAG	</name>
4935	TOK	the		the\AT---6
##	TAG	<name>
4936	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
4937	TOK	receives		receive\VMFDRS3
4938	TOK	the		the\AT---6
4939	TOK	votes		vote\N5P
4940	TOK	for		for\P
---	DLD	,		=\DELIM
4941	TOK	against		against\P
4942	TOK	or		or\CC
4943	TOK	in		in\P
4944	TOK	abstention		abstention\N5S
4945	TOK	from		from\P
##	TAG	<loc pos="DGA7">
4946	TOK	at least		at_least\DGA7
##	TAG	</loc>
4947	TOK	one		one\MCS
---	DLI	-		=\DELIM
4948	TOK	half		half\N5S
4949	TOK	of		of\P
4950	TOK	the		the\AT---6
##	TAG	<name>
4951	TOK	Parties		Parties\N46
##	TAG	</name>
4952	TOK	within		within\P
##	TAG	<num>
4953	TOK	60		60\X
##	TAG	</num>
4954	TOK	days		day\N5P
4955	TOK	of		of\P
4956	TOK	the		the\AT---6
4957	TOK	date		date\N5S
4958	TOK	of		of\P
4959	TOK	notification		notification\N5S
4960	TOK	under		under\P
4961	TOK	sub		sub\VMI----
---	DLI	-		=\DELIM
4962	TOK	paragraph		paragraph\N5S
---	DLE	(		=\DELIM
4963	TOK	h		h\N5S
---	DLD	)		=\DELIM
4964	TOK	of		of\P
4965	TOK	this		this\AD---S
4966	TOK	paragraph		paragraph\N5S
---	DLD	,		=\DELIM
4967	TOK	the		the\AT---6
4968	TOK	proposed		propose\VMC----
4969	TOK	amendment		amendment\N5S
4970	TOK	shall		shall\VOFDR66
4971	TOK	be		be\VMI----
4972	TOK	referred		refer\VMC----
4973	TOK	to		to\P
4974	TOK	the		the\AT---6
4975	TOK	next		next\JA
4976	TOK	meeting		meeting\N5S
4977	TOK	of		of\P
4978	TOK	the		the\AT---6
##	TAG	<name>
4979	TOK	Conference		Conference\N46
##	TAG	</name>
4980	TOK	for		for\P
4981	TOK	further		further\JA
##	TAG	<abbr>
4982	TOK	consideration.		consideration.\N5S
##	TAG	</abbr>
4983	TOK	j		j\N5S
##	TAG	<name>
4984	TOK	Provided		Provided\N46
##	TAG	</name>
4985	TOK	that		that\CS
4986	TOK	votes		vote\N5P
4987	TOK	are		be\V6FDR66
4988	TOK	received		receive\VMC----
4989	TOK	from		from\P
4990	TOK	one		one\MCS
---	DLI	-		=\DELIM
4991	TOK	half		half\N5S
4992	TOK	of		of\P
4993	TOK	the		the\AT---6
##	TAG	<name>
4994	TOK	Parties		Parties\N46
##	TAG	</name>
---	DLE	,		=\DELIM
4995	TOK	the		the\AT---6
4996	TOK	amendment		amendment\N5S
4997	TOK	shall		shall\VOFDR66
4998	TOK	be		be\VMI----
4999	TOK	adopted		adopt\VMC----
5000	TOK	by		by\P
5001	TOK	a		a\AI---S
5002	TOK	two		two\MCP
---	DLI	-		=\DELIM
5003	TOK	thirds		third\N5P
5004	TOK	majority		majority\N5S
5005	TOK	of		of\P
##	TAG	<name>
5006	TOK	Parties		Parties\N46
##	TAG	</name>
5007	TOK	casting		cast\VMG----
5008	TOK	an		an\AI---S
5009	TOK	affirmative		affirmative\JA
5010	TOK	or		or\CC
5011	TOK	negative		negative\JA
##	TAG	<abbr>
5012	TOK	vote.		vote.\N5S
##	TAG	</abbr>
5013	TOK	k		k\N5S
##	TAG	<name>
5014	TOK	The Secretariat		The_Secretariat\N46
##	TAG	</name>
5015	TOK	shall		shall\VOFDR66
5016	TOK	notify		notify\VMI----
5017	TOK	all		all\AG---6
##	TAG	<name>
5018	TOK	Parties		Parties\N46
##	TAG	</name>
5019	TOK	of		of\P
5020	TOK	the		the\AT---6
5021	TOK	result		result\N5S
5022	TOK	of		of\P
5023	TOK	the		the\AT---6
##	TAG	<abbr>
5024	TOK	vote.		vote.\JA
##	TAG	</abbr>
5025	TOK	l		l\N5S
5026	TOK	If		if\N5S
5027	TOK	the		the\AT---6
5028	TOK	proposed		propose\VMC----
5029	TOK	amendment		amendment\N5S
5030	TOK	is		be\V6FDRS3
5031	TOK	adopted		adopt\VMC----
5032	TOK	it		it\RPS3N6
5033	TOK	shall		shall\VOFDR66
5034	TOK	enter		enter\VMI----
5035	TOK	into		into\P
5036	TOK	force		force\VMI----
##	TAG	<num>
5037	TOK	90		90\X
##	TAG	</num>
5038	TOK	days		day\N5P
5039	TOK	after		after\P
5040	TOK	the		the\AT---6
5041	TOK	date		date\N5S
5042	TOK	of		of\P
5043	TOK	the		the\AT---6
5044	TOK	notification		notification\N5S
5045	TOK	by		by\P
5046	TOK	the		the\AT---6
##	TAG	<name>
5047	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
5048	TOK	of		of\P
5049	TOK	its		its\APS3N6
5050	TOK	acceptance		acceptance\N5S
5051	TOK	for		for\P
5052	TOK	all		all\AG---6
##	TAG	<name>
5053	TOK	Parties		Parties\N46
##	TAG	</name>
5054	TOK	except		except\CS
5055	TOK	those		that\RDP3N-
5056	TOK	which		which\RW63N-
5057	TOK	make		make\VMF6R66
5058	TOK	a		a\AI---S
5059	TOK	reservation		reservation\N5S
5060	TOK	in		in\P
5061	TOK	accordance		accordance\N5S
5062	TOK	with		with\P
5063	TOK	paragraph		paragraph\N5S
##	TAG	<num>
5064	TOK	3		3\X
##	TAG	</num>
5065	TOK	of		of\P
5066	TOK	this		this\AD---S
##	TAG	<name>
5067	TOK	Article		Article\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
5068	TOK	During	BOS	during\P
5069	TOK	the		the\AT---6
5070	TOK	period		period\N5S
5071	TOK	of		of\P
##	TAG	<num>
5072	TOK	90		90\X
##	TAG	</num>
5073	TOK	days		day\N5P
5074	TOK	provided		provide\VMC----
5075	TOK	for		for\P
5076	TOK	by		by\P
5077	TOK	sub		sub\VMI----
---	DLI	-		=\DELIM
5078	TOK	paragraph		paragraph\N5S
---	DLE	(		=\DELIM
5079	TOK	c		c\N5S
---	DLD	)		=\DELIM
5080	TOK	of		of\P
5081	TOK	paragraph		paragraph\N5S
##	TAG	<num>
5082	TOK	1		1\X
##	TAG	</num>
5083	TOK	or		or\CC
5084	TOK	sub		sub\VMF6R66
---	DLI	-		=\DELIM
5085	TOK	paragraph		paragraph\N5S
---	DLE	(		=\DELIM
5086	TOK	l		l\N5S
---	DLD	)		=\DELIM
5087	TOK	of		of\P
5088	TOK	paragraph		paragraph\N5S
##	TAG	<num>
5089	TOK	2		2\X
##	TAG	</num>
5090	TOK	of		of\P
5091	TOK	this		this\AD---S
##	TAG	<name>
5092	TOK	Article		Article\N46
##	TAG	</name>
5093	TOK	any		any\AG---6
##	TAG	<name>
5094	TOK	Party		Party\N46
##	TAG	</name>
5095	TOK	may		may\VOFDR66
5096	TOK	by		by\P
5097	TOK	notification		notification\N5S
5098	TOK	in		in\P
5099	TOK	writing		writing\N5S
5100	TOK	to		to\P
5101	TOK	the		the\AT---6
##	TAG	<name>
5102	TOK	Depositary Government		Depositary_Government\N46
##	TAG	</name>
5103	TOK	make		make\VMF6R66
5104	TOK	a		a\AI---S
5105	TOK	reservation		reservation\N5S
5106	TOK	with		with\P
5107	TOK	respect		respect\N5S
5108	TOK	to		to\P
5109	TOK	the		the\AT---6
5110	TOK	amendment		amendment\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5111	TOK	Until	BOS	until\CS
5112	TOK	such		such\JA
5113	TOK	reservation		reservation\N5S
5114	TOK	is		be\V6FDRS3
5115	TOK	withdrawn		withdraw\VMC----
5116	TOK	the		the\AT---6
##	TAG	<name>
5117	TOK	Party		Party\N46
##	TAG	</name>
5118	TOK	shall		shall\VOFDR66
5119	TOK	be		be\VMI----
5120	TOK	treated		treat\VMC----
5121	TOK	as		as\P
5122	TOK	a		a\AI---S
##	TAG	<name>
5123	TOK	State		State\N46
##	TAG	</name>
5124	TOK	not		not\DGA7
5125	TOK	a		a\AI---S
##	TAG	<name>
5126	TOK	Party		Party\N46
##	TAG	</name>
5127	TOK	to		to\P
5128	TOK	the		the\AT---6
5129	TOK	present		present\JA
##	TAG	<name>
5130	TOK	Convention		Convention\N46
##	TAG	</name>
5131	TOK	with		with\P
5132	TOK	respect		respect\N5S
5133	TOK	to		to\P
5134	TOK	trade		trade\N5S
5135	TOK	in		in\P
5136	TOK	the		the\AT---6
5137	TOK	species		species\N56
5138	TOK	concerned		concern\VMF6A66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
5139	TOK	Article	BOS	article\N5S
##	TAG	<num>
5140	TOK	XVI	EOS	XVI\X
##	TAG	</num>
##	TAG	</head>
##	TAG	<head>
5142	TOK	Appendix	BOS	appendix\N5S
##	TAG	<num>
5143	TOK	III		III\X
##	TAG	</num>
5144	TOK	and		and\CC
##	TAG	<name>
5145	TOK	Amendments		Amendments\N46
##	TAG	</name>
5146	TOK	thereto	EOS	thereto\DGA7
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
5148	TOK	Any	BOS	any\AG---6
##	TAG	<name>
5149	TOK	Party		Party\N46
##	TAG	</name>
5150	TOK	may		may\VOFDR66
5151	TOK	at		at\P
5152	TOK	any		any\AG---6
5153	TOK	time		time\N5S
5154	TOK	submit		submit\VMF6R66
5155	TOK	to		to\P
5156	TOK	the		the\AT---6
##	TAG	<name>
5157	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
5158	TOK	a		a\AI---S
5159	TOK	list		list\N5S
5160	TOK	of		of\P
5161	TOK	species		species\N56
5162	TOK	which		which\RW63N-
5163	TOK	it		it\RPS3N6
5164	TOK	identifies		identify\VMFDRS3
5165	TOK	as		as\CS
5166	TOK	being		be\VMG----
5167	TOK	subject		subject\JA
5168	TOK	to		to\P
5169	TOK	regulation		regulation\N5S
5170	TOK	within		within\P
5171	TOK	its		its\APS3N6
5172	TOK	jurisdiction		jurisdiction\N5S
5173	TOK	for		for\P
5174	TOK	the		the\AT---6
5175	TOK	purpose		purpose\N5S
5176	TOK	mentioned		mention\VMC----
5177	TOK	in		in\P
5178	TOK	paragraph		paragraph\N5S
##	TAG	<num>
5179	TOK	3		3\X
##	TAG	</num>
5180	TOK	of		of\P
##	TAG	<name>
5181	TOK	Article		Article\N46
##	TAG	</name>
##	TAG	<num>
5182	TOK	II		II\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5183	TOK	Appendix	BOS	appendix\N5S
##	TAG	<num>
5184	TOK	III		III\X
##	TAG	</num>
5185	TOK	shall		shall\VOFDR66
5186	TOK	include		include\VMI----
5187	TOK	the		the\AT---6
5188	TOK	names		name\N5P
5189	TOK	of		of\P
5190	TOK	the		the\AT---6
##	TAG	<name>
5191	TOK	Parties		Parties\N46
##	TAG	</name>
5192	TOK	submitting		submit\VMG----
5193	TOK	the		the\AT---6
5194	TOK	species		species\N56
5195	TOK	for		for\P
5196	TOK	inclusion		inclusion\N5S
5197	TOK	therein		therein\DGA7
---	DLD	,		=\DELIM
5198	TOK	the		the\AT---6
5199	TOK	scientific		scientific\JA
5200	TOK	names		name\N5P
5201	TOK	of		of\P
5202	TOK	the		the\AT---6
5203	TOK	species		species\N56
5204	TOK	so		so\DGA7
5205	TOK	submitted		submit\VMF6A66
---	DLD	,		=\DELIM
5206	TOK	and		and\CC
5207	TOK	any		any\AG---6
5208	TOK	parts		part\N5P
5209	TOK	or		or\CC
5210	TOK	derivatives		derivative\N5P
5211	TOK	of		of\P
5212	TOK	the		the\AT---6
5213	TOK	animals		animal\N5P
5214	TOK	or		or\CC
5215	TOK	plants		plant\N5P
5216	TOK	concerned		concern\VMF6A66
5217	TOK	that		that\CS
5218	TOK	are		be\V6FDR66
5219	TOK	specified		specify\VMC----
5220	TOK	in		in\P
5221	TOK	relation		relation\N5S
5222	TOK	to		to\P
5223	TOK	the		the\AT---6
5224	TOK	species		species\N56
5225	TOK	for		for\P
5226	TOK	the		the\AT---6
5227	TOK	purposes		purpose\N5P
5228	TOK	of		of\P
5229	TOK	sub		sub\VMI----
---	DLI	-		=\DELIM
5230	TOK	paragraph		paragraph\N5S
---	DLE	(		=\DELIM
5231	TOK	b		b\N5S
---	DLD	)		=\DELIM
5232	TOK	of		of\P
##	TAG	<name>
5233	TOK	Article I		Article_I\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5234	TOK	Each	BOS	each\AG---S
5235	TOK	list		list\N5S
5236	TOK	submitted		submit\VMC----
5237	TOK	under		under\P
5238	TOK	the		the\AT---6
5239	TOK	provisions		provision\N5P
5240	TOK	of		of\P
5241	TOK	paragraph		paragraph\N5S
##	TAG	<num>
5242	TOK	1		1\X
##	TAG	</num>
5243	TOK	of		of\P
5244	TOK	this		this\AD---S
##	TAG	<name>
5245	TOK	Article		Article\N46
##	TAG	</name>
5246	TOK	shall		shall\VOFDR66
5247	TOK	be		be\VMI----
5248	TOK	communicated		communicate\VMC----
5249	TOK	to		to\P
5250	TOK	the		the\AT---6
##	TAG	<name>
5251	TOK	Parties		Parties\N46
##	TAG	</name>
5252	TOK	by		by\P
5253	TOK	the		the\AT---6
##	TAG	<name>
5254	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
5255	TOK	as		as\DGA7
5256	TOK	soon		soon\DGA7
5257	TOK	as		as\CS
5258	TOK	possible		possible\JA
5259	TOK	after		after\P
5260	TOK	receiving		receive\VMG----
5261	TOK	it		it\RPS3N6
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5262	TOK	The	BOS	the\AT---6
5263	TOK	list		list\N5S
5264	TOK	shall		shall\VOFDR66
5265	TOK	take		take\VMI----
5266	TOK	effect		effect\N5S
5267	TOK	as		as\P
5268	TOK	part		part\N5S
5269	TOK	of		of\P
##	TAG	<name>
5270	TOK	Appendix		Appendix\N46
##	TAG	</name>
##	TAG	<date pos="T" ISO8601="1990-03-">
5271	TOK	III 90		III_90\T
##	TAG	</date>
5272	TOK	days		day\N5P
5273	TOK	after		after\P
5274	TOK	the		the\AT---6
5275	TOK	date		date\N5S
5276	TOK	of		of\P
5277	TOK	such		such\JA
5278	TOK	communication		communication\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5279	TOK	At	BOS	at\P
5280	TOK	any		any\AG---6
5281	TOK	time		time\N5S
5282	TOK	after		after\P
5283	TOK	the		the\AT---6
5284	TOK	communication		communication\N5S
5285	TOK	of		of\P
5286	TOK	such		such\JA
5287	TOK	list		list\N5S
---	DLD	,		=\DELIM
5288	TOK	any		any\AG---6
##	TAG	<name>
5289	TOK	Party		Party\N46
##	TAG	</name>
5290	TOK	may		may\VOFDR66
5291	TOK	by		by\P
5292	TOK	notification		notification\N5S
5293	TOK	in		in\P
5294	TOK	writing		writing\N5S
5295	TOK	to		to\P
5296	TOK	the		the\AT---6
##	TAG	<name>
5297	TOK	Depositary Government		Depositary_Government\N46
##	TAG	</name>
5298	TOK	enter		enter\VMF6R66
5299	TOK	a		a\AI---S
5300	TOK	reservation		reservation\N5S
5301	TOK	with		with\P
5302	TOK	respect		respect\N5S
5303	TOK	to		to\P
5304	TOK	any		any\AG---6
5305	TOK	species		species\N56
5306	TOK	or		or\CC
5307	TOK	any		any\AG---6
5308	TOK	parts		part\N5P
5309	TOK	or		or\CC
5310	TOK	derivatives		derivative\N5P
---	DLD	,		=\DELIM
5311	TOK	and		and\CC
5312	TOK	until		until\CS
5313	TOK	such		such\JA
5314	TOK	reservation		reservation\N5S
5315	TOK	is		be\V6FDRS3
5316	TOK	withdrawn		withdraw\VMC----
---	DLD	,		=\DELIM
5317	TOK	the		the\AT---6
##	TAG	<name>
5318	TOK	State		State\N46
##	TAG	</name>
5319	TOK	shall		shall\VOFDR66
5320	TOK	be		be\VMI----
5321	TOK	treated		treat\VMC----
5322	TOK	as		as\P
5323	TOK	a		a\AI---S
##	TAG	<name>
5324	TOK	State		State\N46
##	TAG	</name>
5325	TOK	not		not\DGA7
5326	TOK	a		a\AI---S
##	TAG	<name>
5327	TOK	Party		Party\N46
##	TAG	</name>
5328	TOK	to		to\P
5329	TOK	the		the\AT---6
5330	TOK	present		present\JA
##	TAG	<name>
5331	TOK	Convention		Convention\N46
##	TAG	</name>
5332	TOK	with		with\P
5333	TOK	respect		respect\N5S
5334	TOK	to		to\P
5335	TOK	trade		trade\N5S
5336	TOK	in		in\P
5337	TOK	the		the\AT---6
5338	TOK	species		species\N56
5339	TOK	or		or\CC
5340	TOK	part		part\N5S
5341	TOK	or		or\CC
5342	TOK	derivative		derivative\N5S
5343	TOK	concerned		concern\VMF6A66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
5344	TOK	A	BOS	a\AI---S
##	TAG	<name>
5345	TOK	Party		Party\N46
##	TAG	</name>
5346	TOK	which		which\RW63N-
5347	TOK	has		have\V6FDRS3
5348	TOK	submitted		submit\VMC----
5349	TOK	a		a\AI---S
5350	TOK	species		species\N56
5351	TOK	for		for\P
5352	TOK	inclusion		inclusion\N5S
5353	TOK	in		in\P
##	TAG	<name>
5354	TOK	Appendix		Appendix\N46
##	TAG	</name>
##	TAG	<num>
5355	TOK	III		III\X
##	TAG	</num>
5356	TOK	may		may\VOFDR66
5357	TOK	withdraw		withdraw\VMI----
5358	TOK	it		it\RPS3N6
5359	TOK	at		at\P
5360	TOK	any		any\AG---6
5361	TOK	time		time\N5S
5362	TOK	by		by\P
5363	TOK	notification		notification\N5S
5364	TOK	to		to\P
5365	TOK	the		the\AT---6
##	TAG	<name>
5366	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
5367	TOK	which		which\RW63N-
5368	TOK	shall		shall\VOFDR66
5369	TOK	communicate		communicate\VMI----
5370	TOK	the		the\AT---6
5371	TOK	withdrawal		withdrawal\N5S
5372	TOK	to		to\P
5373	TOK	all		all\AG---6
##	TAG	<name>
5374	TOK	Parties		Parties\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5375	TOK	The	BOS	the\AT---6
5376	TOK	withdrawal		withdrawal\N5S
5377	TOK	shall		shall\VOFDR66
5378	TOK	take		take\VMI----
5379	TOK	effect		effect\VMI----
##	TAG	<num>
5380	TOK	30		30\X
##	TAG	</num>
5381	TOK	days		day\N5P
5382	TOK	after		after\P
5383	TOK	the		the\AT---6
5384	TOK	date		date\N5S
5385	TOK	of		of\P
5386	TOK	such		such\JA
5387	TOK	communication		communication\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
